Truth,Error
12781728,12781721
12781764,12781753
12781800,12781793
12781836,12781821
12781872,12781867
12781908,12781905
12781944,12781934
12781980,12781974
12782016,12782019
12782052,12782049
12782088,12782091
12782124,12782120
12782160,12782156
12782196,12782182
12782232,12782232
12782268,12782269
12782304,12782299
12782340,12782335
12782376,12782376
12782412,12782405
12782448,12782441
12782484,12782482
12782520,12782513
12782556,12782556
12782592,12782584
12782628,12782631
12782664,12782664
12782700,12782697
12782736,12782728
12782772,12782763
12782808,12782800
12782844,12782833
12782880,12782882
12782916,12782914
12782952,12782953
12782988,12782992
12783024,12783026
12783060,12783059
12783096,12783090
12783132,12783132
12783168,12783166
12783204,12783199
12783240,12783234
12783276,12783277
12783312,12783315
12783348,12783343
12783384,12783378
12783420,12783420
12783456,12783449
12783492,12783492
12783528,12783532
12783564,12783558
12783600,12783597
12783636,12783641
12783672,12783667
12783708,12783705
12783744,12783736
12783780,12783773
12783816,12783806
12783852,12783862
12783888,12783887
12783924,12783920
12783960,12783951
12783996,12783983
12784032,12784030
12784068,12784064
12784104,12784103
12784140,12784140
12784176,12784177
12784212,12784208
12784248,12784248
12784284,12784278
12784320,12784312
12784356,12784351
12784392,12784392
12784428,12784428
12784464,12784460
12784500,12784498
12784536,12784540
12784572,12784559
12784608,12784598
12784644,12784640
12784680,12784680
12784716,12784711
12784752,12784752
12784788,12784769
12784824,12784809
12784860,12784854
12784896,12784905
12784932,12784928
12784968,12784953
12791952,12791946
12791988,12791978
12792024,12792023
12792060,12792059
12792096,12792090
12792132,12792123
12792168,12792155
12792204,12792203
12792240,12792248
12792276,12792275
12792312,12792312
12792348,12792345
12792384,12792382
12792420,12792415
12792456,12792454
12792492,12792484
12792528,12792518
12792564,12792561
12792600,12792597
12792636,12792627
12792672,12792666
12792708,12792703
12798648,12798647
12798684,12798676
12798720,12798713
12798756,12798750
12798792,12798790
12798828,12798828
12798864,12798864
12798900,12798893
12798936,12798933
12798972,12798965
12799008,12799011
12799044,12799039
12803400,12803408
12803436,12803432
12803472,12803472
12803508,12803510
12803544,12803538
12803580,12803579
12803616,12803611
12803652,12803645
12803688,12803677
12803724,12803720
12803760,12803760
12803796,12803796
12803832,12803830
12803868,12803867
12803904,12803902
12803940,12803933
12803976,12803965
12804012,12804006
12806892,12806882
12806928,12806928
12806964,12806954
12807000,12806999
12807036,12807032
12807072,12807064
12807108,12807110
12807144,12807144
12807180,12807179
12807216,12807215
12807252,12807251
12807288,12807280
12807324,12807318
12807360,12807348
12807396,12807394
12807432,12807435
12807468,12807463
12807504,12807502
12807540,12807534
12814776,12814775
12814812,12814810
12814848,12814838
12814884,12814880
12814920,12814924
12814956,12814944
12814992,12814992
12815028,12815025
12815064,12815053
12815100,12815099
12815136,12815137
12815172,12815168
12815208,12815206
12815244,12815249
12815280,12815273
12815316,12815321
12815352,12815356
12815388,12815378
12815424,12815421
12815460,12815457
12815496,12815498
12815532,12815533
12815568,12815571
12815604,12815592
12815640,12815642
12815676,12815675
12815712,12815699
12815748,12815750
12815784,12815775
12815820,12815820
12815856,12815850
12815892,12815887
12815928,12815927
12815964,12815959
12816000,12815989
12821292,12821289
12821328,12821325
12821364,12821352
12821400,12821396
12821436,12821440
12821472,12821472
12821508,12821502
12821544,12821541
12821580,12821582
12821616,12821614
12821652,12821660
12821688,12821686
12821724,12821722
12821760,12821751
12821796,12821784
12821832,12821833
12821868,12821863
12821904,12821897
12821940,12821939
12821976,12821969
12822012,12822012
12822048,12822046
12822084,12822077
12822120,12822118
12822156,12822145
12822192,12822191
12822228,12822222
12822264,12822260
12822300,12822302
12822336,12822333
12822372,12822365
12822408,12822408
12822444,12822440
12822480,12822482
12822516,12822509
12822552,12822547
12822588,12822580
12822624,12822614
12822660,12822657
12822696,12822689
12822732,12822725
12822768,12822765
12822804,12822795
12822840,12822836
12822876,12822870
12822912,12822917
12822948,12822940
12822984,12822974
12823020,12823014
12823056,12823053
12823092,12823084
12823128,12823122
12823164,12823154
12823200,12823192
12823236,12823234
12823272,12823272
12823308,12823306
12823344,12823344
12823380,12823376
12823416,12823416
12823452,12823451
12823488,12823484
12823524,12823508
12823560,12823556
12823596,12823596
12823632,12823624
12823668,12823673
12823704,12823704
12823740,12823743
12823776,12823780
12823812,12823798
12823848,12823848
12823884,12823882
12823920,12823921
12823956,12823956
12823992,12823986
12824028,12824020
12824064,12824056
12824100,12824097
12824136,12824128
12824172,12824164
12824208,12824201
12824244,12824242
12824280,12824272
12824316,12824317
12824352,12824345
12824388,12824390
12824424,12824415
12824460,12824455
12824496,12824493
12824532,12824524
12824568,12824561
12824604,12824602
12824640,12824634
12824676,12824670
12824712,12824706
12824748,12824745
12824784,12824776
12824820,12824824
12828384,12828383
12828420,12828428
12828456,12828453
12828492,12828484
12828528,12828529
12828564,12828550
12828600,12828598
12828636,12828631
12828672,12828674
12828708,12828705
12828744,12828737
12828780,12828777
12828816,12828806
12828852,12828857
12828888,12828883
12828924,12828924
12828960,12828953
12828996,12828995
12829032,12829028
12829068,12829073
12829104,12829093
12829140,12829134
12829176,12829170
12829212,12829202
12829248,12829244
12829284,12829284
12829320,12829313
12829356,12829352
12829392,12829391
12829428,12829427
12829464,12829458
12829500,12829484
12829536,12829530
12829572,12829578
12829608,12829600
12829644,12829635
12829680,12829678
12829716,12829713
12829752,12829745
12829788,12829784
12829824,12829820
12829860,12829858
12829896,12829895
12829932,12829923
12829968,12829968
12830004,12829999
12830040,12830033
12830076,12830077
12830112,12830108
12830148,12830143
12830184,12830179
12830220,12830219
12830256,12830253
12830292,12830292
12830328,12830315
12830364,12830365
12830400,12830396
12830436,12830435
12830472,12830474
12830508,12830510
12830544,12830534
12830580,12830581
12830616,12830614
12830652,12830653
12830688,12830677
12830724,12830716
12830760,12830758
12830796,12830788
12830832,12830827
12830868,12830871
12830904,12830911
12830940,12830936
12830976,12830976
12831012,12831009
12831048,12831048
12831084,12831083
12831120,12831110
12831156,12831158
12831192,12831184
12831228,12831218
12831264,12831265
12831300,12831295
12831336,12831336
12831372,12831371
12831408,12831400
12831444,12831432
12831480,12831484
12831516,12831516
12831552,12831555
12831588,12831584
12831624,12831626
12831660,12831664
12831696,12831691
12831732,12831727
12831768,12831765
12831804,12831800
12831840,12831823
12831876,12831868
12831912,12831910
12831948,12831946
12831984,12831982
12832020,12832015
12832056,12832042
12832092,12832089
12832128,12832126
12832164,12832156
12832200,12832198
12832236,12832234
12832272,12832266
12832308,12832304
12832344,12832344
12832380,12832378
12832416,12832408
12832452,12832455
12832488,12832489
12832524,12832516
12832560,12832553
12832596,12832589
12832632,12832631
12832668,12832668
12832704,12832703
12832740,12832740
12832776,12832766
12832812,12832806
12832848,12832835
12832884,12832884
12832920,12832921
12832956,12832957
12832992,12832986
12833028,12833026
12833064,12833062
12833100,12833103
12833136,12833123
12833172,12833172
12833208,12833203
12833244,12833239
12833280,12833280
12833316,12833315
12833352,12833344
12833388,12833387
12833424,12833423
12833460,12833464
12833496,12833494
12833532,12833532
12833568,12833557
12840696,12840691
12840732,12840726
12840768,12840761
12840804,12840800
12840840,12840834
12840876,12840871
12840912,12840921
12840948,12840940
12840984,12840982
12841020,12841017
12841056,12841062
12841092,12841084
12841128,12841124
12841164,12841157
12841200,12841198
12841236,12841237
12841272,12841265
12841308,12841303
12841344,12841344
12841380,12841376
12841416,12841413
12841452,12841445
12841488,12841491
12841524,12841518
12841560,12841555
12841596,12841591
12841632,12841632
12841668,12841669
12841704,12841700
12841740,12841737
12841776,12841775
12841812,12841809
12841848,12841848
12841884,12841885
12841920,12841913
12841956,12841951
12841992,12841988
12842028,12842022
12842064,12842049
12842100,12842093
12842136,12842128
12842172,12842170
12842208,12842207
12842244,12842242
12842280,12842278
12842316,12842308
12842352,12842341
12842388,12842388
12842424,12842413
12842460,12842465
12842496,12842494
12842532,12842529
12842568,12842566
12842604,12842598
12842640,12842640
12842676,12842672
12842712,12842704
12842748,12842747
12842784,12842793
12842820,12842811
12842856,12842851
12842892,12842894
12842928,12842922
12842964,12842966
12843000,12843001
12843036,12843033
12843072,12843068
12843108,12843108
12843144,12843137
12843180,12843180
12843216,12843219
12843252,12843254
12843288,12843289
12843324,12843316
12843360,12843360
12843396,12843392
12843432,12843423
12843468,12843464
12843504,12843493
12843540,12843536
12843576,12843572
12843612,12843611
12843648,12843649
12843684,12843673
12843720,12843710
12843756,12843742
12843792,12843792
12843828,12843821
12843864,12843858
12843900,12843896
12843936,12843932
12843972,12843972
12844008,12843994
12844044,12844040
12844080,12844070
12844116,12844120
12844152,12844151
12844188,12844186
12844224,12844230
12844260,12844256
12844296,12844296
12844332,12844321
12844368,12844366
12844404,12844411
12844440,12844439
12844476,12844469
12844512,12844504
12847356,12847357
12847392,12847389
12847428,12847422
12847464,12847451
12847500,12847495
12847536,12847531
12847572,12847572
12847608,12847610
12847644,12847634
12847680,12847680
12847716,12847708
12847752,12847753
12847788,12847782
12847824,12847823
12847860,12847863
12847896,12847884
12847932,12847929
12847968,12847971
12848004,12848004
12848040,12848046
12848076,12848070
12848112,12848113
12848148,12848148
12848184,12848181
12848220,12848211
12848256,12848254
12848292,12848297
12848328,12848330
12848364,12848363
12848400,12848394
12848436,12848425
12848472,12848468
12848508,12848500
12848544,12848539
12848580,12848581
12848616,12848618
12848652,12848653
12848688,12848687
12848724,12848718
12848760,12848759
12848796,12848784
12848832,12848833
12848868,12848859
12848904,12848906
12848940,12848933
12848976,12848983
12849012,12849007
12849048,12849044
12849084,12849084
12849120,12849110
12849156,12849154
12849192,12849183
12849228,12849228
12849264,12849263
12849300,12849298
12849336,12849338
12849372,12849369
12849408,12849394
12849444,12849437
12849480,12849472
12849516,12849516
12849552,12849547
12849588,12849581
12849624,12849616
12849660,12849655
12849696,12849695
12849732,12849732
12849768,12849765
12849804,12849798
12849840,12849837
12849876,12849866
12849912,12849906
12849948,12849951
12849984,12849985
12850020,12850027
12850056,12850049
12850092,12850101
12850128,12850122
12850164,12850157
12850200,12850198
12850236,12850235
12850272,12850269
12850308,12850304
12854952,12854942
12854988,12854994
12855024,12855009
12855060,12855055
12855096,12855099
12855132,12855137
12855168,12855160
12855204,12855200
12855240,12855232
12855276,12855279
12855312,12855310
12855348,12855343
12855384,12855383
12859560,12859565
12859596,12859586
12859632,12859629
12859668,12859664
12859704,12859693
12859740,12859742
12859776,12859775
12859812,12859812
12859848,12859835
12859884,12859875
12859920,12859914
12859956,12859950
12859992,12859978
12860028,12860021
12860064,12860060
12860100,12860095
12860136,12860134
12860172,12860167
12860208,12860198
12860244,12860240
12860280,12860278
12860316,12860311
12860352,12860349
12860388,12860398
12860424,12860428
12860460,12860455
12860496,12860487
12860532,12860529
12860568,12860564
12860604,12860599
12862476,12862472
12862512,12862513
12862548,12862544
12862584,12862583
12862620,12862618
12862656,12862656
12862692,12862686
12862728,12862725
12862764,12862759
12862800,12862795
12862836,12862837
12862872,12862871
12862908,12862899
12862944,12862940
12862980,12862975
12863016,12863013
12863052,12863043
12863088,12863088
12863124,12863121
12863160,12863151
12863196,12863190
12863232,12863240
12863268,12863274
12863304,12863302
12863340,12863341
12863376,12863378
12863412,12863402
12863448,12863448
12867948,12867944
12867984,12867984
12868020,12868021
12868056,12868042
12868092,12868091
12868128,12868118
12868164,12868160
12868200,12868195
12868236,12868236
12868272,12868282
12868308,12868297
12868344,12868343
12868380,12868382
12868416,12868412
12868452,12868445
12868488,12868492
12868524,12868519
12868560,12868555
12868596,12868593
12868632,12868626
12868668,12868668
12868704,12868695
12868740,12868733
12868776,12868770
12868812,12868812
12868848,12868848
12868884,12868887
12868920,12868915
12868956,12868954
12868992,12868994
12869028,12869025
12869064,12869064
12869100,12869091
12869136,12869136
12869172,12869170
12869208,12869202
12869244,12869235
12869280,12869276
12869316,12869315
12869352,12869350
12869388,12869384
12869424,12869425
12869460,12869461
12869496,12869488
12869532,12869528
12869568,12869563
12869604,12869601
12869640,12869636
12869676,12869676
12869712,12869703
12869748,12869746
12869784,12869794
12869820,12869807
12869856,12869852
12869892,12869883
12869928,12869925
12869964,12869964
12870000,12869998
12870036,12870039
12870072,12870071
12870108,12870110
12870144,12870141
12870180,12870172
12870216,12870214
12870252,12870249
12870288,12870286
12870324,12870324
12870360,12870353
12870396,12870393
12870432,12870425
12870468,12870468
12870504,12870497
12870540,12870538
12870576,12870567
12870612,12870608
12870648,12870646
12870684,12870685
12870720,12870719
12870756,12870756
12873600,12873601
12873636,12873628
12873672,12873661
12873708,12873710
12873744,12873738
12873780,12873772
12873816,12873819
12873852,12873842
12873888,12873882
12873924,12873921
12873960,12873953
12873996,12873990
12874032,12874036
12874068,12874073
12874104,12874106
12874140,12874133
12874176,12874172
12874212,12874209
12874248,12874245
12874284,12874281
12874320,12874317
12874356,12874354
12874392,12874393
12874428,12874429
12874464,12874470
12874500,12874489
12874536,12874535
12874572,12874561
12874608,12874600
12874644,12874647
12874680,12874676
12874716,12874710
12874752,12874748
12874788,12874787
12874824,12874824
12874860,12874851
12874896,12874894
12874932,12874924
12874968,12874962
12875004,12874997
12875040,12875043
12875076,12875071
12875112,12875102
12875148,12875146
12875184,12875184
12875220,12875222
12875256,12875251
12875292,12875287
12875328,12875328
12875364,12875355
12875400,12875400
12875436,12875434
12875472,12875471
12875508,12875507
12875544,12875536
12875580,12875578
12875616,12875607
12875652,12875653
12875688,12875682
12875724,12875726
12875760,12875758
12875796,12875787
12875832,12875823
12875868,12875860
12875904,12875898
12875940,12875939
12875976,12875962
12876012,12876004
12876048,12876043
12876084,12876087
12876120,12876115
12876156,12876152
12876192,12876180
12876228,12876224
12876264,12876255
12876300,12876300
12876336,12876342
12876372,12876371
12876408,12876399
12876444,12876444
12881700,12881691
12881736,12881735
12881772,12881763
12881808,12881810
12881844,12881838
12881880,12881873
12881916,12881902
12881952,12881944
12881988,12881993
12882024,12882024
12882060,12882054
12882096,12882093
12882132,12882132
12882168,12882163
12882204,12882204
12882240,12882234
12882276,12882267
12882312,12882309
12882348,12882344
12882384,12882373
12882420,12882419
12882456,12882452
12882492,12882494
12882528,12882521
12882564,12882560
12882600,12882591
12882636,12882635
12882672,12882668
12882708,12882705
12882744,12882738
12882780,12882772
12882816,12882814
12882852,12882847
12882888,12882885
12882924,12882921
12882960,12882959
12882996,12882993
12883032,12883028
12883068,12883058
12883104,12883100
12883140,12883143
12883176,12883175
12883212,12883206
12883248,12883245
12883284,12883284
12883320,12883317
12883356,12883354
12883392,12883385
12883428,12883429
12883464,12883464
12883500,12883493
12883536,12883529
12883572,12883564
12883608,12883610
12883644,12883633
12883680,12883670
12883716,12883707
12883752,12883739
12883788,12883774
12883824,12883813
12883860,12883856
12883896,12883905
12883932,12883924
12883968,12883967
12884004,12884003
12884040,12884034
12884076,12884071
12884112,12884108
12884148,12884145
12884184,12884182
12884220,12884208
12884256,12884257
12884292,12884299
12884328,12884323
12884364,12884363
12884400,12884398
12884436,12884430
12884472,12884472
12884508,12884508
12884544,12884547
12884580,12884577
12884616,12884627
12884652,12884649
12884688,12884683
12884724,12884721
12884760,12884756
12884796,12884793
12884832,12884829
12884868,12884863
12884904,12884895
12884940,12884937
12884976,12884970
12885012,12885007
12885048,12885038
12885084,12885081
12885120,12885119
12885156,12885149
12885192,12885189
12885228,12885223
12885264,12885260
12885300,12885293
12885336,12885329
12885372,12885362
12885408,12885406
12885444,12885433
12885480,12885476
12885516,12885516
12885552,12885545
12885588,12885590
12885624,12885618
12885660,12885655
12885696,12885692
12885732,12885730
12885768,12885766
12885804,12885804
12885840,12885834
12885876,12885881
12885912,12885907
12885948,12885934
12885984,12885982
12886020,12886017
12886056,12886068
12886092,12886086
12886128,12886128
12886164,12886163
12886200,12886190
12886236,12886231
12886272,12886263
12886308,12886308
12886344,12886327
12886380,12886372
12886416,12886409
12886452,12886442
12886488,12886484
12886524,12886518
12889080,12889077
12889116,12889108
12889152,12889148
12889188,12889179
12889224,12889225
12889260,12889252
12889296,12889291
12889332,12889325
12889368,12889369
12889404,12889396
12889440,12889436
12889476,12889477
12889512,12889514
12889548,12889546
12889584,12889582
12889620,12889619
12889656,12889651
12889692,12889688
12889728,12889727
12889764,12889754
12889800,12889799
12889836,12889847
12889872,12889868
12889908,12889901
12889944,12889941
12889980,12889976
12890016,12890016
12890052,12890043
12890088,12890081
12890124,12890121
12890160,12890157
12890196,12890194
12890232,12890219
12890268,12890268
12890304,12890309
12890340,12890339
12890376,12890366
12890412,12890408
12890448,12890438
12890484,12890479
12890520,12890517
12890556,12890558
12890592,12890583
12890628,12890623
12890664,12890673
12890700,12890700
12890736,12890738
12890772,12890772
12890808,12890804
12890844,12890838
12890880,12890871
12890916,12890910
12890952,12890947
12890988,12890984
12891024,12891025
12891060,12891042
12891096,12891087
12891132,12891128
12891168,12891166
12891204,12891198
12891240,12891232
12891276,12891277
12891312,12891311
12891348,12891345
12891384,12891378
12891420,12891420
12891456,12891437
12891492,12891490
12891528,12891528
12891564,12891564
12891600,12891593
12891636,12891626
12891672,12891666
12891708,12891705
12891744,12891736
12891780,12891780
12891816,12891812
12891852,12891850
12891888,12891877
12891924,12891918
12891960,12891950
12891996,12891999
12892032,12892032
12892068,12892062
12892104,12892099
12892140,12892145
12892176,12892176
12892212,12892207
12892248,12892239
12892284,12892268
12892320,12892319
12892356,12892350
12892392,12892398
12892428,12892428
12892464,12892459
12892500,12892496
12892536,12892532
12892572,12892564
12892608,12892603
12892644,12892645
12892680,12892674
12892716,12892705
12892752,12892742
12892788,12892784
12892824,12892820
12892860,12892855
12892896,12892886
12892932,12892929
12892968,12892964
12893004,12893004
12893040,12893039
12893076,12893067
12893112,12893102
12893148,12893151
12893184,12893181
12893220,12893216
12893256,12893250
12893292,12893286
12893328,12893325
12893364,12893366
12893400,12893403
12893436,12893431
12893472,12893479
12893508,12893501
12893544,12893544
12893580,12893575
12893616,12893616
12893652,12893649
12893688,12893686
12893724,12893722
12893760,12893766
12893796,12893796
12893832,12893830
12893868,12893867
12893904,12893899
12893940,12893941
12893976,12893975
12894012,12894007
12894048,12894037
12894084,12894076
12894120,12894120
12894156,12894151
12894192,12894190
12894228,12894223
12894264,12894252
12894300,12894296
12894336,12894324
12894372,12894372
12894408,12894416
12894444,12894442
12894480,12894482
12894516,12894514
12894552,12894542
12894588,12894587
12894624,12894617
12894660,12894648
12898296,12898292
12898332,12898329
12898368,12898365
12898404,12898394
12898440,12898433
12898476,12898477
12898512,12898512
12898548,12898539
12898584,12898584
12898620,12898628
12898656,12898658
12898692,12898686
12898728,12898728
12898764,12898750
12898800,12898789
12898836,12898822
12898872,12898862
12898908,12898904
12898944,12898937
12898980,12898980
12899016,12899004
12899052,12899049
12899088,12899086
12899124,12899122
12899160,12899156
12899196,12899195
12899232,12899223
12899268,12899266
12899304,12899302
12899340,12899337
12899376,12899372
12899412,12899406
12899448,12899446
12899484,12899483
12899520,12899517
12906360,12906358
12906396,12906400
12906432,12906435
12906468,12906462
12906504,12906497
12906540,12906539
12906576,12906570
12906612,12906608
12906648,12906633
12906684,12906679
12906720,12906719
12906756,12906750
12906792,12906787
12906828,12906826
12906864,12906860
12906900,12906898
12906936,12906932
12906972,12906968
12907008,12907002
12907044,12907044
12907080,12907080
12907116,12907113
12907152,12907152
12907188,12907185
12907224,12907219
12907260,12907262
12907296,12907292
12907332,12907333
12907368,12907368
12907404,12907402
12907440,12907440
12907476,12907471
12907512,12907510
12907548,12907546
12907584,12907580
12907620,12907618
12907656,12907644
12907692,12907689
12907728,12907723
12907764,12907755
12907800,12907793
12907836,12907824
12907872,12907868
12907908,12907908
12907944,12907936
12907980,12907971
12908016,12908018
12908052,12908040
12911904,12911904
12911940,12911938
12911976,12911976
12912012,12912015
12912048,12912035
12912084,12912077
12912120,12912109
12912156,12912145
12912192,12912183
12912228,12912225
12912264,12912262
12912300,12912300
12912336,12912333
12912372,12912368
12912408,12912406
12912444,12912444
12912480,12912469
12912516,12912505
12912552,12912548
12912588,12912582
12912624,12912624
12912660,12912649
12912696,12912688
12912732,12912733
12912768,12912771
12912804,12912802
12912840,12912842
12912876,12912876
12912912,12912911
12912948,12912938
12912984,12912976
12913020,12913013
12913056,12913048
12913092,12913082
12913128,12913117
12913164,12913160
12913200,12913200
12913236,12913231
12913272,12913267
12913308,12913302
12913344,12913341
12913380,12913375
12913416,12913402
12913452,12913460
12913488,12913486
12913524,12913522
12913560,12913558
12913596,12913595
12913632,12913629
12913668,12913667
12913704,12913712
12913740,12913735
12913776,12913772
12913812,12913804
12913848,12913841
12913884,12913886
12913920,12913920
12913956,12913954
12913992,12913988
12914028,12914025
12914064,12914058
12914100,12914096
12914136,12914135
12914172,12914165
12914208,12914206
12914244,12914234
12914280,12914271
12914316,12914314
12914352,12914347
12914388,12914388
12914424,12914418
12914460,12914462
12914496,12914496
12914532,12914531
12914568,12914552
12914604,12914604
12914640,12914634
12914676,12914672
12914712,12914703
12914748,12914743
12914784,12914782
12914820,12914820
12914856,12914842
12914892,12914887
12914928,12914918
12914964,12914953
12915000,12914995
12915036,12915036
12915072,12915063
12915108,12915102
12915144,12915140
12915180,12915166
12915216,12915210
12915252,12915242
12915288,12915283
12915324,12915325
12915360,12915357
12915396,12915400
12915432,12915423
12915468,12915467
12915504,12915502
12915540,12915534
12915576,12915578
12915612,12915610
12915648,12915637
12915684,12915677
12915720,12915717
12915756,12915757
12915792,12915792
12915828,12915824
12915864,12915855
12915900,12915888
12915936,12915930
12915972,12915967
12916008,12916008
12916044,12916041
12916080,12916082
12916116,12916118
12916152,12916151
12916188,12916188
12916224,12916226
12916260,12916254
12916296,12916307
12916332,12916332
12916368,12916366
12916404,12916403
12916440,12916436
12916476,12916471
12916512,12916506
12916548,12916546
12916584,12916576
12916620,12916612
12916656,12916652
12916692,12916689
12916728,12916720
12916764,12916751
12916800,12916796
12916836,12916829
12916872,12916871
12916908,12916905
12916944,12916937
12916980,12916974
12917016,12917007
12917052,12917051
12917088,12917078
12917124,12917122
12917160,12917156
12917196,12917189
12917232,12917225
12917268,12917266
12917304,12917290
12917340,12917344
12917376,12917369
12917412,12917406
12917448,12917446
12917484,12917479
12917520,12917525
12917556,12917553
12917592,12917581
12917628,12917622
12917664,12917664
12917700,12917690
12917736,12917729
12917772,12917776
12917808,12917806
12917844,12917832
12917880,12917874
12917916,12917914
12917952,12917956
12917988,12917980
12918024,12918021
12918060,12918055
12918096,12918088
12918132,12918122
12918168,12918157
12918204,12918189
12918240,12918233
12918276,12918272
12918312,12918308
12918348,12918338
12918384,12918383
12918420,12918423
12918456,12918449
12918492,12918489
12918528,12918528
12918564,12918569
12918600,12918603
12918636,12918633
12918672,12918665
12918708,12918708
12918744,12918743
12918780,12918771
12918816,12918810
12918852,12918839
12918888,12918884
12918924,12918918
12918960,12918957
12918996,12918994
12919032,12919031
12919068,12919069
12919104,12919103
12919140,12919137
12919176,12919179
12919212,12919208
12919248,12919243
12919284,12919279
12919320,12919314
12919356,12919347
12919392,12919392
12919428,12919424
12919464,12919468
12919500,12919501
12919536,12919539
12919572,12919563
12919608,12919612
12919644,12919633
12919680,12919667
12919716,12919714
12919752,12919745
12919788,12919785
12919824,12919824
12919860,12919856
12919896,12919894
12919932,12919929
12919968,12919968
12920004,12919994
12920040,12920036
12920076,12920075
12920112,12920113
12920148,12920145
12920184,12920180
12920220,12920217
12924144,12924141
12924180,12924172
12924216,12924211
12924252,12924251
12924288,12924280
12924324,12924326
12924360,12924361
12924396,12924398
12924432,12924432
12924468,12924458
12924504,12924502
12924540,12924540
12924576,12924570
12924612,12924604
12924648,12924638
12924684,12924675
12928824,12928820
12928860,12928850
12928896,12928893
12928932,12928920
12928968,12928960
12929004,12928995
12929040,12929045
12929076,12929066
12929112,12929106
12929148,12929148
12929184,12929185
12929220,12929210
12929256,12929256
12929292,12929286
12929328,12929321
12929364,12929365
12929400,12929396
12929436,12929431
12929472,12929475
12929508,12929506
12929544,12929546
12929580,12929581
12929616,12929616
12929652,12929652
12929688,12929680
12929724,12929720
12929760,12929758
12929796,12929798
12929832,12929821
12929868,12929860
12929904,12929910
12929940,12929937
12929976,12929972
12930012,12930008
12930048,12930047
12930084,12930084
12930120,12930120
12930156,12930149
12930192,12930195
12930228,12930229
12930264,12930257
12930300,12930299
12930336,12930335
12930372,12930380
12930408,12930410
12930444,12930436
12930480,12930471
12930516,12930500
12930552,12930552
12930588,12930580
12930624,12930620
12930660,12930655
12930696,12930684
12930732,12930730
12930768,12930762
12930804,12930795
12930840,12930838
12930876,12930870
12930912,12930906
12930948,12930945
12930984,12930981
12931020,12931017
12931056,12931057
12931092,12931084
12931128,12931125
12931164,12931155
12931200,12931197
12931236,12931236
12931272,12931268
12931308,12931307
12931344,12931353
12931380,12931380
12938616,12938615
12938652,12938652
12938688,12938686
12938724,12938721
12938760,12938756
12938796,12938795
12938832,12938831
12938868,12938868
12938904,12938908
12938940,12938934
12938976,12938970
12939012,12939010
12939048,12939042
12939084,12939086
12939120,12939108
12939156,12939153
12939192,12939189
12939228,12939220
