dirty,truth
1504645867.805,1504645866.94
1504645867.82,1504645866.95
1504645867.835,1504645866.96
1504645867.85,1504645866.97
1504645867.865,1504645866.98
1504645867.88,1504645866.99
1504645867.895,1504645867.0
1504645867.91,1504645867.01
1504645867.925,1504645867.02
1504645867.94,1504645867.03
1504645867.955,1504645867.04
1504645867.97,1504645867.05
1504645867.985,1504645867.06
1504645868.0,1504645867.07
1504645868.015,1504645867.08
1504645868.03,1504645867.09
1504645868.045,1504645867.1
1504645868.06,1504645867.11
1504645868.075,1504645867.12
1504645868.09,1504645867.13
1504645868.105,1504645867.14
1504645868.12,1504645867.15
1504645868.135,1504645867.16
1504645868.15,1504645867.17
1504645868.165,1504645867.18
1504645868.18,1504645867.19
1504645868.195,1504645867.2
1504645868.21,1504645867.21
1504645868.225,1504645867.22
1504645868.24,1504645867.23
1504645868.255,1504645867.24
1504645868.27,1504645867.25
1504645868.285,1504645867.26
1504645868.3,1504645867.27
1504645868.315,1504645867.28
1504645868.33,1504645867.29
1504645868.345,1504645867.3
1504645868.36,1504645867.31
1504645868.375,1504645867.32
1504645868.39,1504645867.33
1504645868.405,1504645867.34
1504645868.42,1504645867.35
1504645868.435,1504645867.36
1504645868.45,1504645867.37
1504645868.465,1504645867.38
1504645868.48,1504645867.39
1504645868.495,1504645867.4
1504645868.51,1504645867.41
1504645868.525,1504645867.42
1504645868.54,1504645867.43
1504645868.555,1504645867.44
1504645868.57,1504645867.45
1504645868.585,1504645867.46
1504645868.6,1504645867.47
1504645868.615,1504645867.48
1504645868.63,1504645867.49
1504645868.645,1504645867.5
1504645868.66,1504645867.51
1504645868.675,1504645867.52
1504645868.69,1504645867.53
1504645868.705,1504645867.54
1504645868.72,1504645867.55
1504645868.735,1504645867.56
1504645868.75,1504645867.57
1504645868.765,1504645867.58
1504645868.78,1504645867.59
1504645868.795,1504645867.6
1504645868.81,1504645867.61
1504645868.82,1504645867.62
1504645868.83,1504645867.63
1504645868.84,1504645867.64
1504645868.85,1504645867.65
1504645868.86,1504645867.66
1504645868.88,1504645867.67
1504645868.89,1504645867.68
1504645868.9,1504645867.69
1504645868.91,1504645867.7
1504645868.92,1504645867.71
1504645868.93,1504645867.72
1504645868.94,1504645867.73
1504645868.96,1504645867.74
1504645868.97,1504645867.75
1504645868.98,1504645867.76
1504645869.91,1504645869.91
1504645869.92,1504645869.92
1504645869.93,1504645869.93
1504645869.94,1504645869.94
1504645869.95,1504645869.95
1504645869.96,1504645869.96
1504645869.97,1504645869.97
1504645869.98,1504645869.98
1504645869.99,1504645869.99
1504645870.65,1504645870.65
1504645870.66,1504645870.66
1504645870.67,1504645870.67
1504645870.68,1504645870.68
1504645870.69,1504645870.69
1504645870.7,1504645870.7
1504645870.71,1504645870.71
1504645870.72,1504645870.72
1504645870.73,1504645870.73
1504645870.74,1504645870.74
1504645870.75,1504645870.75
1504645870.76,1504645870.76
1504645870.77,1504645870.77
1504645870.78,1504645870.78
1504645870.79,1504645870.79
1504645870.8,1504645870.8
1504645870.81,1504645870.81
1504645870.82,1504645870.82
1504645870.83,1504645870.83
1504645870.84,1504645870.84
1504645870.85,1504645870.85
1504645870.86,1504645870.86
1504645870.873,1504645870.87
1504645870.874,1504645870.88
1504645870.874,1504645870.89
1504645870.876,1504645870.9
1504645870.879,1504645870.91
1504645870.88,1504645870.92
1504645870.89,1504645870.93
1504645870.9,1504645870.94
1504645870.91,1504645870.95
1504645870.92,1504645870.96
1504645870.93,1504645870.97
1504645870.94,1504645870.98
1504645870.95,1504645870.99
1504645870.96,1504645871.0
1504645870.977,1504645871.01
1504645870.98,1504645871.02
1504645870.98,1504645871.03
1504645870.99,1504645871.04
1504645871.0,1504645871.05
1504645871.01,1504645871.06
1504645871.02,1504645871.07
1504645871.03,1504645871.08
1504645871.04,1504645871.09
1504645871.05,1504645871.1
1504645871.06,1504645871.11
1504645871.07,1504645871.12
1504645871.08,1504645871.13
1504645871.1,1504645871.14
1504645871.11,1504645871.15
1504645871.12,1504645871.16
1504645871.13,1504645871.17
1504645871.14,1504645871.18
1504645871.15,1504645871.19
1504645871.16,1504645871.2
1504645871.17,1504645871.21
1504645871.18,1504645871.22
1504645871.19,1504645871.23
1504645871.2,1504645871.24
1504645871.21,1504645871.25
1504645871.22,1504645871.26
1504645871.23,1504645871.27
1504645871.24,1504645871.28
1504645871.25,1504645871.29
1504645871.26,1504645871.3
1504645871.27,1504645871.31
1504645871.28,1504645871.32
1504645871.29,1504645872.28
1504645871.3,1504645872.29
1504645871.315,1504645872.3
1504645871.32,1504645872.31
1504645872.28,1504645872.32
1504645872.29,1504645872.33
1504645872.3,1504645872.34
1504645872.31,1504645872.35
1504645872.32,1504645872.36
1504645872.33,1504645872.37
1504645872.34,1504645872.38
1504645872.35,1504645872.39
1504645872.36,1504645872.4
1504645872.37,1504645872.41
1504645872.38,1504645872.42
1504645872.39,1504645872.43
1504645872.4,1504645872.44
1504645872.41,1504645872.45
1504645872.42,1504645872.46
1504645872.43,1504645872.47
1504645872.44,1504645872.48
1504645872.45,1504645872.49
1504645872.46,1504645873.88
1504645872.47,1504645873.89
1504645872.48,1504645873.9
1504645872.49,1504645873.91
1504645873.876,1504645873.92
1504645873.886,1504645873.93
1504645873.896,1504645873.94
1504645873.906,1504645873.95
1504645873.916,1504645873.96
1504645873.926,1504645873.97
1504645873.936,1504645873.98
1504645873.946,1504645873.99
1504645873.956,1504645874.0
1504645873.966,1504645874.01
1504645873.976,1504645874.02
1504645873.986,1504645874.03
1504645873.996,1504645874.04
1504645874.006,1504645874.05
1504645874.016,1504645874.06
1504645874.026,1504645874.07
1504645874.036,1504645874.08
1504645874.046,1504645874.09
1504645874.056,1504645874.1
1504645874.066,1504645874.11
1504645874.076,1504645874.12
1504645874.086,1504645874.13
1504645874.096,1504645874.14
1504645874.106,1504645874.15
1504645874.116,1504645874.16
1504645874.126,1504645874.17
1504645874.136,1504645874.18
1504645874.146,1504645874.19
1504645874.156,1504645874.2
1504645874.166,1504645874.21
1504645874.176,1504645874.22
1504645874.186,1504645874.23
1504645874.196,1504645874.24
1504645874.206,1504645874.25
1504645874.216,1504645874.26
1504645874.226,1504645874.27
1504645874.236,1504645874.28
1504645874.246,1504645874.29
1504645874.256,1504645874.3
1504645874.266,1504645874.31
1504645874.276,1504645874.32
1504645874.286,1504645874.33
1504645874.296,1504645874.34
1504645874.306,1504645874.35
1504645874.316,1504645874.36
1504645874.326,1504645874.37
1504645874.336,1504645874.38
1504645874.346,1504645874.39
1504645874.356,1504645874.4
1504645874.366,1504645874.41
1504645874.376,1504645874.42
1504645874.386,1504645874.43
1504645874.396,1504645874.44
1504645874.406,1504645874.45
1504645874.416,1504645874.46
1504645874.426,1504645874.47
1504645874.436,1504645874.48
1504645874.446,1504645874.49
1504645874.456,1504645874.5
1504645874.466,1504645874.51
1504645874.476,1504645874.52
1504645874.486,1504645874.53
1504645874.496,1504645874.54
1504645874.506,1504645874.55
1504645874.516,1504645874.56
1504645874.526,1504645874.57
1504645874.536,1504645874.58
1504645874.546,1504645874.59
1504645874.556,1504645874.6
1504645874.566,1504645874.61
1504645874.576,1504645874.62
1504645874.586,1504645874.63
1504645874.596,1504645874.64
1504645874.606,1504645874.65
1504645874.616,1504645874.66
1504645874.626,1504645874.67
1504645874.636,1504645874.68
1504645874.646,1504645875.43
1504645874.656,1504645875.44
1504645874.666,1504645875.45
1504645874.676,1504645875.46
1504645875.43,1504645875.47
1504645875.44,1504645875.48
1504645875.45,1504645875.49
1504645875.46,1504645875.5
1504645875.47,1504645875.51
1504645875.48,1504645875.52
1504645875.49,1504645875.53
1504645875.5,1504645875.54
1504645875.51,1504645875.55
1504645875.52,1504645875.56
1504645875.53,1504645875.57
1504645875.54,1504645875.58
1504645875.55,1504645875.59
1504645875.56,1504645875.6
1504645875.57,1504645875.61
1504645875.58,1504645875.62
1504645875.59,1504645875.63
1504645875.6,1504645875.64
1504645875.611,1504645875.65
1504645875.612,1504645875.66
1504645875.614,1504645875.67
1504645875.616,1504645875.68
1504645875.62,1504645875.69
1504645875.63,1504645875.7
1504645875.64,1504645875.71
1504645875.65,1504645875.72
1504645875.662,1504645875.73
1504645875.664,1504645875.74
1504645875.666,1504645875.75
1504645875.669,1504645875.76
1504645875.67,1504645875.77
1504645875.67,1504645875.78
1504645875.68,1504645875.79
1504645875.69,1504645875.8
1504645875.7,1504645875.81
1504645875.71,1504645875.82
1504645875.72,1504645876.45
1504645875.73,1504645877.46
1504645875.74,1504645877.47
1504645875.75,1504645877.48
1504645875.76,1504645877.49
1504645875.77,1504645877.5
1504645875.78,1504645877.51
1504645875.79,1504645877.52
1504645875.8,1504645877.53
1504645875.81,1504645877.54
1504645875.82,1504645877.55
1504645876.45,1504645877.56
1504645877.46,1504645877.57
1504645877.47,1504645877.58
1504645877.48,1504645877.59
1504645877.49,1504645877.6
1504645877.5,1504645877.61
1504645877.51,1504645877.62
1504645877.52,1504645877.63
1504645877.53,1504645877.64
1504645877.54,1504645877.65
1504645877.55,1504645877.66
1504645877.56,1504645877.67
1504645877.57,1504645877.68
1504645877.58,1504645877.69
1504645877.59,1504645877.7
1504645877.6,1504645877.71
1504645877.61,1504645877.72
1504645877.62,1504645877.73
1504645877.63,1504645877.74
1504645877.64,1504645877.75
1504645877.65,1504645877.76
1504645877.66,1504645877.77
1504645877.67,1504645877.78
1504645877.68,1504645877.79
1504645877.69,1504645877.8
1504645877.7,1504645877.81
1504645877.71,1504645877.82
1504645877.72,1504645877.83
1504645877.73,1504645877.84
1504645877.74,1504645877.85
1504645877.75,1504645877.86
1504645877.76,1504645877.87
1504645877.77,1504645877.88
1504645877.78,1504645877.89
1504645877.79,1504645877.9
1504645877.8,1504645877.91
1504645877.81,1504645877.92
1504645877.82,1504645877.93
1504645877.83,1504645877.94
1504645877.84,1504645877.95
1504645877.85,1504645877.96
1504645877.86,1504645877.97
1504645877.87,1504645877.98
1504645877.88,1504645877.99
1504645877.89,1504645878.0
1504645877.9,1504645878.01
1504645877.91,1504645878.02
1504645877.92,1504645878.03
1504645877.93,1504645878.04
1504645877.94,1504645878.05
1504645877.95,1504645878.06
1504645877.96,1504645878.07
1504645877.97,1504645878.08
1504645877.98,1504645878.09
1504645878.0,1504645878.1
1504645878.01,1504645878.11
1504645878.02,1504645878.12
1504645878.03,1504645878.13
1504645878.04,1504645878.14
1504645878.05,1504645878.15
1504645878.06,1504645878.16
1504645878.07,1504645878.17
1504645878.08,1504645878.18
1504645878.09,1504645878.19
1504645878.1,1504645878.2
1504645878.11,1504645878.21
1504645878.12,1504645878.22
1504645878.13,1504645878.23
1504645878.14,1504645878.24
1504645878.15,1504645878.25
1504645878.16,1504645878.26
1504645878.17,1504645878.27
1504645878.18,1504645878.28
1504645878.19,1504645878.29
1504645878.2,1504645878.3
1504645878.21,1504645878.31
1504645878.22,1504645878.32
1504645878.23,1504645878.33
1504645878.24,1504645878.93
1504645878.25,1504645878.94
1504645878.26,1504645878.95
1504645878.27,1504645878.96
1504645878.28,1504645878.97
1504645878.29,1504645878.98
1504645878.3,1504645878.99
1504645878.31,1504645879.0
1504645878.32,1504645879.01
1504645878.33,1504645879.02
1504645878.34,1504645879.03
1504645878.922,1504645879.04
1504645878.932,1504645879.05
1504645878.942,1504645879.06
1504645878.952,1504645879.07
1504645878.962,1504645879.08
1504645878.972,1504645879.09
1504645878.982,1504645879.1
1504645878.992,1504645879.11
1504645879.002,1504645879.12
1504645879.012,1504645879.13
1504645879.022,1504645879.14
1504645879.032,1504645879.15
1504645879.042,1504645879.16
1504645879.052,1504645879.17
1504645879.062,1504645879.18
1504645879.072,1504645879.19
1504645879.082,1504645879.2
1504645879.092,1504645879.21
1504645879.102,1504645879.22
1504645879.112,1504645879.23
1504645879.122,1504645879.24
1504645879.132,1504645879.25
1504645879.142,1504645879.26
1504645879.152,1504645879.27
1504645879.162,1504645879.28
1504645879.172,1504645879.29
1504645879.182,1504645879.3
1504645879.192,1504645879.31
1504645879.202,1504645879.32
1504645879.212,1504645879.33
1504645879.222,1504645879.34
1504645879.232,1504645879.35
1504645879.242,1504645879.36
1504645879.252,1504645879.37
1504645879.262,1504645879.38
1504645879.272,1504645879.39
1504645879.282,1504645879.4
1504645879.292,1504645879.41
1504645879.302,1504645879.42
1504645879.312,1504645879.43
1504645879.322,1504645879.44
1504645879.332,1504645879.45
1504645879.342,1504645879.46
1504645879.352,1504645879.47
1504645879.362,1504645879.48
1504645879.372,1504645879.49
1504645879.382,1504645879.5
1504645879.392,1504645879.51
1504645879.402,1504645879.52
1504645879.412,1504645879.53
1504645879.422,1504645879.54
1504645879.432,1504645879.55
1504645879.442,1504645879.56
1504645879.452,1504645879.57
1504645879.462,1504645879.58
1504645879.472,1504645879.59
1504645879.482,1504645879.6
1504645879.492,1504645879.61
1504645879.502,1504645879.62
1504645879.512,1504645879.63
1504645879.522,1504645879.64
1504645879.532,1504645879.65
1504645879.542,1504645879.66
1504645879.552,1504645879.67
1504645879.562,1504645879.68
1504645879.572,1504645879.69
1504645879.582,1504645879.7
1504645879.592,1504645879.71
1504645879.602,1504645879.72
1504645879.612,1504645879.73
1504645879.622,1504645880.24
1504645879.632,1504645880.25
1504645879.642,1504645880.26
1504645879.652,1504645880.27
1504645879.662,1504645880.28
1504645879.672,1504645880.29
1504645879.682,1504645880.3
1504645879.692,1504645880.31
1504645879.702,1504645880.32
1504645879.712,1504645880.33
1504645879.722,1504645880.34
1504645879.732,1504645880.35
1504645880.24,1504645880.36
1504645880.25,1504645880.37
1504645880.26,1504645880.38
1504645880.27,1504645880.39
1504645880.28,1504645880.4
1504645880.29,1504645880.41
1504645880.3,1504645880.42
1504645880.31,1504645880.43
1504645880.32,1504645880.44
1504645880.33,1504645880.45
1504645880.34,1504645880.46
1504645880.35,1504645880.47
1504645880.36,1504645880.48
1504645880.37,1504645880.49
1504645880.38,1504645880.5
1504645880.39,1504645880.51
1504645880.4,1504645880.52
1504645880.41,1504645880.53
1504645880.425,1504645880.54
1504645880.425,1504645880.55
1504645880.428,1504645880.56
1504645880.429,1504645880.57
1504645880.429,1504645880.58
1504645880.43,1504645880.59
1504645880.44,1504645880.6
1504645880.45,1504645880.61
1504645880.46,1504645880.62
1504645880.47,1504645880.63
1504645880.48,1504645880.64
1504645880.49,1504645880.65
1504645880.5,1504645880.66
1504645880.51,1504645880.67
1504645880.52,1504645880.68
1504645880.53,1504645880.69
1504645880.54,1504645880.7
1504645880.55,1504645880.71
1504645880.56,1504645880.72
1504645880.57,1504645880.73
1504645880.58,1504645880.74
1504645880.59,1504645880.75
1504645880.6,1504645880.76
1504645880.61,1504645880.77
1504645880.62,1504645880.78
1504645880.63,1504645880.79
1504645880.64,1504645880.8
1504645880.65,1504645880.81
1504645880.66,1504645880.82
1504645880.67,1504645880.83
1504645880.68,1504645880.84
1504645880.69,1504645880.85
1504645880.705,1504645880.86
1504645880.72,1504645880.87
1504645880.735,1504645880.88
1504645880.75,1504645880.89
1504645880.765,1504645880.9
1504645880.78,1504645880.91
1504645880.795,1504645880.92
1504645880.81,1504645880.93
1504645880.825,1504645880.94
1504645880.84,1504645880.95
1504645880.855,1504645880.96
1504645880.87,1504645880.97
1504645880.885,1504645880.98
1504645880.9,1504645880.99
1504645880.915,1504645881.0
1504645880.93,1504645881.01
1504645880.945,1504645881.02
1504645880.96,1504645881.03
1504645880.975,1504645881.04
1504645880.99,1504645881.05
1504645881.005,1504645881.06
1504645881.02,1504645881.07
1504645881.035,1504645881.08
1504645881.05,1504645881.09
1504645881.065,1504645881.1
1504645881.08,1504645881.11
1504645881.095,1504645881.12
1504645881.11,1504645881.13
1504645881.125,1504645881.14
1504645881.14,1504645881.15
1504645881.155,1504645881.16
1504645881.17,1504645881.17
1504645881.185,1504645881.18
1504645881.2,1504645881.19
1504645881.215,1504645881.2
1504645881.23,1504645881.21
1504645881.245,1504645881.22
1504645881.26,1504645881.23
1504645881.275,1504645881.24
1504645881.29,1504645881.25
1504645881.305,1504645881.26
1504645881.32,1504645881.27
1504645881.335,1504645881.28
1504645881.35,1504645881.29
1504645881.365,1504645881.3
1504645881.38,1504645881.31
1504645881.395,1504645881.32
1504645881.41,1504645881.33
1504645881.425,1504645881.34
1504645881.44,1504645881.35
1504645881.455,1504645881.36
1504645881.47,1504645881.37
1504645881.485,1504645881.38
1504645881.5,1504645881.39
1504645881.515,1504645881.4
1504645881.53,1504645881.41
1504645881.545,1504645881.42
1504645881.56,1504645881.43
1504645881.575,1504645881.44
1504645881.59,1504645881.45
1504645881.605,1504645881.46
1504645881.62,1504645881.47
1504645881.635,1504645881.48
1504645881.65,1504645881.49
1504645881.665,1504645881.5
1504645881.68,1504645881.51
1504645881.695,1504645881.52
1504645881.71,1504645881.53
1504645881.725,1504645881.54
1504645881.74,1504645881.55
1504645881.755,1504645881.56
1504645881.77,1504645881.57
1504645881.785,1504645881.58
1504645881.8,1504645881.59
1504645881.815,1504645881.6
1504645881.83,1504645881.61
1504645881.845,1504645881.62
1504645881.86,1504645881.63
1504645881.875,1504645881.64
1504645881.89,1504645881.65
1504645881.905,1504645881.66
1504645881.92,1504645881.67
1504645881.935,1504645881.68
1504645881.95,1504645881.69
1504645881.965,1504645881.7
1504645881.98,1504645881.71
1504645881.995,1504645881.72
1504645882.01,1504645881.73
1504645882.025,1504645881.74
1504645882.04,1504645881.75
1504645882.05,1504645881.76
1504645882.06,1504645881.77
1504645882.07,1504645881.78
1504645882.08,1504645881.79
1504645882.09,1504645881.8
1504645882.1,1504645881.81
1504645882.11,1504645881.82
1504645882.12,1504645881.83
1504645882.13,1504645881.84
1504645882.14,1504645881.85
1504645882.15,1504645881.86
1504645882.16,1504645881.87
1504645882.17,1504645881.88
1504645882.18,1504645881.89
1504645882.19,1504645881.9
1504645882.2,1504645881.91
1504645882.21,1504645881.92
1504645882.22,1504645881.93
1504645882.23,1504645881.94
1504645882.24,1504645881.95
1504645882.25,1504645881.96
1504645882.26,1504645881.97
1504645882.27,1504645881.98
1504645882.285,1504645881.99
1504645882.3,1504645882.0
1504645882.315,1504645882.01
1504645882.33,1504645882.02
1504645882.345,1504645882.03
1504645882.36,1504645882.04
1504645882.375,1504645882.05
1504645882.39,1504645882.06
1504645882.405,1504645882.07
1504645882.42,1504645882.08
1504645882.435,1504645882.09
1504645882.45,1504645882.1
1504645882.465,1504645882.11
1504645882.48,1504645882.12
1504645882.495,1504645882.13
1504645882.51,1504645882.14
1504645882.525,1504645882.15
1504645882.54,1504645882.16
1504645882.555,1504645882.17
1504645882.57,1504645882.18
1504645882.585,1504645882.19
1504645882.6,1504645882.2
1504645882.615,1504645882.21
1504645882.63,1504645882.22
1504645882.645,1504645882.23
1504645882.66,1504645882.24
1504645882.675,1504645882.25
1504645882.69,1504645882.26
1504645882.705,1504645882.27
1504645882.72,1504645882.28
1504645882.735,1504645882.29
1504645882.75,1504645882.3
1504645882.765,1504645882.31
1504645882.78,1504645882.32
1504645882.795,1504645882.33
1504645882.81,1504645882.34
1504645882.825,1504645882.35
1504645882.84,1504645882.36
1504645882.855,1504645882.37
1504645882.87,1504645882.38
1504645882.885,1504645882.39
1504645882.9,1504645882.4
1504645882.915,1504645882.41
1504645882.93,1504645882.42
1504645882.945,1504645882.43
1504645882.96,1504645882.44
1504645882.975,1504645882.45
1504645882.99,1504645882.46
1504645883.005,1504645882.47
1504645883.02,1504645882.48
1504645883.035,1504645882.49
1504645883.05,1504645882.5
1504645883.065,1504645882.51
1504645883.08,1504645882.52
1504645883.095,1504645882.53
1504645883.11,1504645882.54
1504645883.125,1504645882.55
1504645883.14,1504645882.56
1504645883.155,1504645882.57
1504645883.17,1504645882.58
1504645883.185,1504645882.59
1504645883.2,1504645882.6
1504645883.215,1504645882.61
1504645883.23,1504645882.62
1504645883.245,1504645882.63
1504645883.26,1504645882.64
1504645883.275,1504645882.65
1504645883.29,1504645882.66
1504645883.305,1504645882.67
1504645883.32,1504645882.68
1504645883.335,1504645882.69
1504645883.35,1504645882.7
1504645883.365,1504645882.71
1504645883.38,1504645882.72
1504645883.395,1504645882.73
1504645883.41,1504645882.74
1504645883.425,1504645882.75
1504645883.44,1504645882.76
1504645883.455,1504645882.77
1504645883.47,1504645882.78
1504645883.485,1504645882.79
1504645883.5,1504645882.8
1504645883.515,1504645882.81
1504645883.53,1504645882.82
1504645883.545,1504645882.83
1504645883.56,1504645882.84
1504645883.575,1504645882.85
1504645883.59,1504645882.86
1504645883.605,1504645882.87
1504645883.61,1504645882.88
1504645883.62,1504645882.89
1504645883.63,1504645882.9
1504645883.645,1504645882.91
1504645883.648,1504645882.92
1504645883.649,1504645882.93
1504645883.65,1504645882.94
1504645883.66,1504645882.95
1504645883.67,1504645882.96
1504645883.68,1504645882.97
1504645883.69,1504645882.98
1504645883.7,1504645882.99
1504645883.71,1504645883.0
1504645883.72,1504645883.01
1504645883.73,1504645883.02
1504645883.74,1504645883.03
1504645883.75,1504645883.04
1504645883.76,1504645883.05
1504645883.77,1504645883.06
1504645883.78,1504645883.07
1504645883.79,1504645883.08
1504645883.8,1504645883.09
1504645883.81,1504645883.1
1504645883.82,1504645883.11
1504645883.83,1504645883.12
1504645883.84,1504645883.13
1504645883.85,1504645883.14
1504645883.86,1504645883.15
1504645883.87,1504645883.16
1504645883.88,1504645883.17
1504645883.89,1504645883.18
1504645883.9,1504645883.19
1504645883.91,1504645883.2
1504645883.92,1504645883.21
1504645883.93,1504645883.22
1504645883.94,1504645883.23
1504645883.95,1504645883.24
1504645883.96,1504645883.25
1504645883.97,1504645883.26
1504645883.98,1504645883.27
1504645884.0,1504645883.28
1504645884.01,1504645883.29
1504645884.02,1504645883.3
1504645884.03,1504645883.31
1504645884.04,1504645883.32
1504645884.05,1504645883.33
1504645884.06,1504645883.34
1504645884.07,1504645883.35
1504645884.08,1504645883.36
1504645884.09,1504645883.37
1504645884.1,1504645883.38
1504645884.11,1504645883.39
1504645884.12,1504645883.4
1504645884.13,1504645883.41
1504645884.14,1504645883.42
1504645884.15,1504645883.43
1504645884.16,1504645883.44
1504645884.17,1504645883.45
1504645884.18,1504645883.46
1504645884.19,1504645883.47
1504645884.2,1504645883.48
1504645884.215,1504645883.49
1504645884.23,1504645883.5
1504645884.245,1504645883.51
1504645884.26,1504645883.52
1504645884.275,1504645883.53
1504645884.29,1504645883.54
1504645884.305,1504645883.55
1504645884.32,1504645883.56
1504645884.335,1504645883.57
1504645884.35,1504645883.58
1504645884.365,1504645883.59
1504645884.38,1504645883.6
1504645884.395,1504645883.61
1504645884.41,1504645883.62
1504645884.425,1504645883.63
1504645884.44,1504645883.64
1504645884.455,1504645883.65
1504645884.47,1504645883.66
1504645884.485,1504645883.67
1504645884.5,1504645883.68
1504645884.515,1504645883.69
1504645884.53,1504645883.7
1504645884.545,1504645883.71
1504645884.56,1504645883.72
1504645884.575,1504645883.73
1504645884.59,1504645883.74
1504645884.605,1504645883.75
1504645884.62,1504645883.76
1504645884.635,1504645883.77
1504645884.65,1504645883.78
1504645884.665,1504645883.79
1504645884.68,1504645883.8
1504645884.695,1504645883.81
1504645884.71,1504645883.82
1504645884.725,1504645883.83
1504645884.74,1504645883.84
1504645884.755,1504645883.85
1504645884.77,1504645883.86
1504645884.785,1504645883.87
1504645884.8,1504645883.88
1504645884.815,1504645883.89
1504645884.83,1504645883.9
1504645884.845,1504645883.91
1504645884.86,1504645883.92
1504645884.875,1504645883.93
1504645884.89,1504645883.94
1504645884.905,1504645883.95
1504645884.92,1504645883.96
1504645884.935,1504645883.97
1504645884.95,1504645883.98
1504645884.965,1504645883.99
1504645884.98,1504645884.0
1504645884.995,1504645884.01
1504645885.01,1504645884.02
1504645885.025,1504645884.03
1504645885.04,1504645884.04
1504645885.055,1504645884.05
1504645885.07,1504645884.06
1504645885.085,1504645884.07
1504645885.1,1504645884.08
1504645885.115,1504645884.09
1504645885.13,1504645884.1
1504645885.145,1504645884.11
1504645885.16,1504645884.12
1504645885.175,1504645884.13
1504645885.19,1504645884.14
1504645885.205,1504645884.15
1504645885.22,1504645884.16
1504645885.235,1504645884.17
1504645885.25,1504645884.18
1504645885.265,1504645884.19
1504645885.28,1504645884.2
1504645885.295,1504645884.21
1504645885.31,1504645884.22
1504645885.325,1504645884.23
1504645885.34,1504645884.24
1504645885.355,1504645884.25
1504645885.37,1504645884.26
1504645885.385,1504645884.27
1504645885.4,1504645884.28
1504645885.415,1504645884.29
1504645885.43,1504645884.3
1504645885.445,1504645884.31
1504645885.46,1504645885.88
1504645885.475,1504645885.89
1504645885.48,1504645885.9
1504645885.49,1504645885.91
1504645885.5,1504645885.92
1504645885.51,1504645885.93
1504645885.52,1504645885.94
1504645885.53,1504645885.95
1504645885.54,1504645885.96
1504645885.55,1504645885.97
1504645885.56,1504645885.98
1504645885.57,1504645885.99
1504645885.878,1504645886.0
1504645885.888,1504645886.01
1504645885.898,1504645886.02
1504645885.908,1504645886.03
1504645885.918,1504645886.04
1504645885.928,1504645886.05
1504645885.938,1504645886.06
1504645885.948,1504645886.07
1504645885.958,1504645886.08
1504645885.968,1504645886.09
1504645885.978,1504645886.1
1504645885.988,1504645886.11
1504645885.998,1504645886.12
1504645886.008,1504645886.13
1504645886.018,1504645886.14
1504645886.028,1504645886.15
1504645886.038,1504645886.16
1504645886.048,1504645886.17
1504645886.058,1504645886.18
1504645886.068,1504645886.19
1504645886.078,1504645886.2
1504645886.088,1504645886.21
1504645886.098,1504645886.22
1504645886.108,1504645886.23
1504645886.118,1504645886.24
1504645886.128,1504645886.25
1504645886.138,1504645886.26
1504645886.148,1504645886.27
1504645886.158,1504645886.28
1504645886.168,1504645886.29
1504645886.178,1504645886.3
1504645886.188,1504645886.31
1504645886.198,1504645886.32
1504645886.208,1504645886.33
1504645886.218,1504645886.34
1504645886.228,1504645886.35
1504645886.238,1504645886.36
1504645886.248,1504645886.37
1504645886.258,1504645886.38
1504645886.268,1504645886.39
1504645886.278,1504645886.4
1504645886.288,1504645886.41
1504645886.298,1504645886.42
1504645886.308,1504645886.43
1504645886.318,1504645886.44
1504645886.328,1504645886.45
1504645886.338,1504645886.46
1504645886.348,1504645886.47
1504645886.358,1504645886.48
1504645886.368,1504645886.49
1504645886.378,1504645886.5
1504645886.388,1504645886.51
1504645886.398,1504645886.52
1504645886.408,1504645886.53
1504645886.418,1504645886.54
1504645886.428,1504645886.55
1504645886.438,1504645886.56
1504645886.448,1504645886.57
1504645886.458,1504645886.58
1504645886.468,1504645886.59
1504645886.478,1504645886.6
1504645886.488,1504645886.61
1504645886.498,1504645886.62
1504645886.508,1504645886.63
1504645886.518,1504645886.64
1504645886.528,1504645886.65
1504645886.538,1504645886.66
1504645886.548,1504645886.67
1504645886.558,1504645886.68
1504645886.568,1504645886.69
1504645886.578,1504645886.7
1504645886.588,1504645886.71
1504645886.598,1504645886.72
1504645886.608,1504645886.73
1504645886.618,1504645886.74
1504645886.628,1504645886.75
1504645886.638,1504645886.76
1504645886.648,1504645886.77
1504645886.658,1504645886.78
1504645886.668,1504645886.79
1504645886.678,1504645886.8
1504645886.688,1504645886.81
1504645886.698,1504645886.82
1504645886.708,1504645886.83
1504645886.708,1504645886.84
1504645886.708,1504645886.85
1504645886.709,1504645886.86
1504645886.709,1504645886.87
1504645886.709,1504645886.88
1504645886.71,1504645886.89
1504645886.71,1504645886.9
1504645886.71,1504645886.91
1504645886.711,1504645886.92
1504645886.711,1504645886.93
1504645886.711,1504645886.94
1504645886.712,1504645886.95
1504645886.712,1504645886.96
1504645886.712,1504645886.97
1504645886.713,1504645886.98
1504645886.713,1504645886.99
1504645886.713,1504645887.0
1504645886.714,1504645887.01
1504645886.714,1504645887.02
1504645886.714,1504645887.03
1504645886.715,1504645887.04
1504645886.715,1504645887.05
