dirty,truth
1504645615.86,1504645616.08
1504645615.87,1504645616.09
1504645615.88,1504645616.1
1504645615.89,1504645616.11
1504645615.9,1504645616.12
1504645615.91,1504645616.13
1504645615.92,1504645616.14
1504645615.93,1504645616.15
1504645615.94,1504645616.16
1504645615.95,1504645616.17
1504645615.96,1504645616.18
1504645615.97,1504645616.19
1504645615.98,1504645616.2
1504645615.99,1504645616.21
1504645616.0,1504645616.22
1504645616.01,1504645616.23
1504645616.02,1504645616.24
1504645616.03,1504645616.25
1504645616.04,1504645616.26
1504645616.05,1504645616.27
1504645616.06,1504645616.28
1504645616.075,1504645616.29
1504645616.09,1504645616.3
1504645616.105,1504645616.31
1504645616.12,1504645616.32
1504645616.135,1504645616.33
1504645616.15,1504645616.34
1504645616.165,1504645616.35
1504645616.18,1504645616.36
1504645616.195,1504645616.37
1504645616.21,1504645616.38
1504645616.225,1504645616.39
1504645616.24,1504645616.4
1504645616.255,1504645616.41
1504645616.27,1504645616.42
1504645616.285,1504645616.43
1504645616.3,1504645616.44
1504645616.315,1504645616.45
1504645616.33,1504645616.46
1504645616.345,1504645616.47
1504645616.36,1504645616.48
1504645616.375,1504645616.49
1504645616.39,1504645616.5
1504645616.405,1504645616.51
1504645616.42,1504645616.52
1504645616.435,1504645616.53
1504645616.45,1504645616.54
1504645616.465,1504645616.55
1504645616.48,1504645616.56
1504645616.495,1504645616.57
1504645616.51,1504645616.58
1504645616.525,1504645616.59
1504645616.54,1504645616.6
1504645616.555,1504645616.61
1504645616.57,1504645616.62
1504645616.585,1504645616.63
1504645616.6,1504645616.64
1504645616.615,1504645616.65
1504645616.63,1504645616.66
1504645616.645,1504645616.67
1504645616.66,1504645616.68
1504645616.675,1504645616.69
1504645616.69,1504645616.7
1504645616.705,1504645616.71
1504645616.72,1504645616.72
1504645616.735,1504645616.73
1504645616.75,1504645616.74
1504645616.765,1504645616.75
1504645616.78,1504645616.76
1504645616.795,1504645616.77
1504645616.81,1504645616.78
1504645616.825,1504645616.79
1504645616.84,1504645616.8
1504645616.855,1504645616.81
1504645616.87,1504645616.82
1504645616.885,1504645616.83
1504645616.9,1504645616.84
1504645616.915,1504645616.85
1504645616.93,1504645616.86
1504645616.945,1504645616.87
1504645616.96,1504645616.88
1504645616.975,1504645616.89
1504645616.99,1504645616.9
1504645617.005,1504645616.91
1504645617.02,1504645616.92
1504645617.035,1504645616.93
1504645617.05,1504645616.94
1504645617.065,1504645616.95
1504645617.08,1504645616.96
1504645617.095,1504645616.97
1504645617.11,1504645616.98
1504645617.125,1504645616.99
1504645617.14,1504645617.0
1504645617.155,1504645617.01
1504645617.17,1504645617.02
1504645617.185,1504645617.03
1504645617.2,1504645617.04
1504645617.215,1504645617.05
1504645617.23,1504645617.06
1504645617.245,1504645617.07
1504645617.26,1504645617.08
1504645617.275,1504645617.09
1504645617.29,1504645617.1
1504645617.305,1504645617.11
1504645617.32,1504645617.12
1504645617.335,1504645617.13
1504645617.35,1504645617.14
1504645617.365,1504645617.15
1504645617.37,1504645617.16
1504645617.38,1504645617.17
1504645617.39,1504645617.18
1504645617.4,1504645617.19
1504645617.41,1504645617.2
1504645617.42,1504645617.21
1504645617.43,1504645617.22
1504645617.44,1504645617.23
1504645617.45,1504645617.24
1504645617.46,1504645617.25
1504645617.47,1504645617.26
1504645617.48,1504645617.27
1504645617.49,1504645617.28
1504645617.5,1504645617.29
1504645617.51,1504645617.3
1504645617.52,1504645617.31
1504645617.53,1504645617.32
1504645617.54,1504645617.33
1504645617.55,1504645617.34
1504645617.56,1504645617.35
1504645617.576,1504645617.36
1504645617.58,1504645617.37
1504645617.59,1504645617.38
1504645617.6,1504645617.39
1504645617.61,1504645617.4
1504645617.62,1504645617.41
1504645617.63,1504645617.42
1504645617.64,1504645618.58
1504645617.65,1504645618.59
1504645617.66,1504645618.6
1504645617.67,1504645618.61
1504645617.68,1504645618.62
1504645617.69,1504645618.63
1504645617.7,1504645618.64
1504645617.71,1504645618.65
1504645617.72,1504645618.66
1504645617.74,1504645618.67
1504645617.75,1504645618.68
1504645617.76,1504645618.69
1504645617.77,1504645618.7
1504645617.78,1504645618.71
1504645617.79,1504645618.72
1504645617.8,1504645618.73
1504645617.81,1504645618.74
1504645617.82,1504645618.75
1504645617.83,1504645618.76
1504645617.84,1504645618.77
1504645617.85,1504645618.78
1504645617.86,1504645618.79
1504645618.58,1504645618.8
1504645618.59,1504645618.81
1504645618.6,1504645618.82
1504645618.61,1504645618.83
1504645618.62,1504645618.84
1504645618.63,1504645618.85
1504645618.64,1504645618.86
1504645618.65,1504645618.87
1504645618.66,1504645618.88
1504645618.67,1504645618.89
1504645618.68,1504645618.9
1504645618.69,1504645618.91
1504645618.7,1504645618.92
1504645618.71,1504645618.93
1504645618.72,1504645618.94
1504645618.73,1504645618.95
1504645618.74,1504645618.96
1504645618.75,1504645618.97
1504645618.76,1504645618.98
1504645618.77,1504645618.99
1504645618.78,1504645619.0
1504645618.79,1504645619.01
1504645618.8,1504645619.02
1504645618.81,1504645619.03
1504645618.82,1504645619.04
1504645618.83,1504645619.05
1504645618.84,1504645619.06
1504645618.85,1504645619.07
1504645618.86,1504645619.08
1504645618.87,1504645619.09
1504645618.88,1504645619.1
1504645618.89,1504645619.11
1504645618.9,1504645619.12
1504645618.91,1504645619.13
1504645618.92,1504645619.14
1504645618.93,1504645619.15
1504645618.94,1504645619.16
1504645618.95,1504645619.17
1504645618.96,1504645619.18
1504645618.97,1504645619.19
1504645618.98,1504645619.2
1504645618.99,1504645619.21
1504645619.0,1504645619.22
1504645619.01,1504645619.23
1504645619.02,1504645619.24
1504645619.03,1504645619.25
1504645619.04,1504645619.26
1504645619.05,1504645619.27
1504645619.06,1504645619.28
1504645619.07,1504645619.29
1504645619.08,1504645619.3
1504645619.09,1504645619.31
1504645619.1,1504645619.32
1504645619.11,1504645619.33
1504645619.12,1504645619.34
1504645619.13,1504645619.35
1504645619.14,1504645619.36
1504645619.15,1504645619.37
1504645619.16,1504645619.38
1504645619.17,1504645619.39
1504645619.18,1504645619.4
1504645619.19,1504645619.41
1504645619.2,1504645619.42
1504645619.21,1504645619.43
1504645619.22,1504645619.44
1504645619.23,1504645619.45
1504645619.24,1504645619.46
1504645619.25,1504645619.47
1504645619.26,1504645619.48
1504645619.27,1504645619.49
1504645619.285,1504645619.5
1504645619.3,1504645619.51
1504645619.315,1504645619.52
1504645619.33,1504645619.53
1504645619.345,1504645619.54
1504645619.36,1504645619.55
1504645619.375,1504645619.56
1504645619.39,1504645619.57
1504645619.405,1504645619.58
1504645619.42,1504645619.59
1504645619.435,1504645619.6
1504645619.45,1504645619.61
1504645619.465,1504645619.62
1504645619.48,1504645619.63
1504645619.495,1504645619.64
1504645619.51,1504645619.65
1504645619.525,1504645619.66
1504645619.54,1504645619.67
1504645619.555,1504645619.68
1504645619.57,1504645619.69
1504645619.585,1504645619.7
1504645619.6,1504645619.71
1504645619.615,1504645619.72
1504645619.63,1504645619.73
1504645619.645,1504645619.74
1504645619.66,1504645619.75
1504645619.675,1504645619.76
1504645619.69,1504645619.77
1504645619.705,1504645619.78
1504645619.72,1504645619.79
1504645619.735,1504645619.8
1504645619.75,1504645619.81
1504645619.765,1504645619.82
1504645619.78,1504645619.83
1504645619.795,1504645619.84
1504645619.81,1504645619.85
1504645619.825,1504645619.86
1504645619.84,1504645619.87
1504645619.855,1504645619.88
1504645619.87,1504645619.89
1504645619.885,1504645619.9
1504645619.9,1504645619.91
1504645619.915,1504645619.92
1504645619.93,1504645619.93
1504645619.945,1504645619.94
1504645619.96,1504645619.95
1504645619.975,1504645619.96
1504645619.99,1504645619.97
1504645620.005,1504645619.98
1504645620.02,1504645619.99
1504645620.035,1504645620.0
1504645620.05,1504645620.01
1504645620.065,1504645620.02
1504645620.08,1504645620.03
1504645620.095,1504645620.04
1504645620.11,1504645620.05
1504645620.125,1504645620.06
1504645620.14,1504645620.07
1504645620.155,1504645620.08
1504645620.17,1504645620.09
1504645620.185,1504645620.1
1504645620.2,1504645620.11
1504645620.215,1504645620.12
1504645620.23,1504645620.13
1504645620.245,1504645620.14
1504645620.26,1504645620.15
1504645620.275,1504645620.16
1504645620.29,1504645620.17
1504645620.305,1504645620.18
1504645620.32,1504645620.19
1504645620.335,1504645620.2
1504645620.34,1504645620.21
1504645620.35,1504645620.22
1504645620.37,1504645620.23
1504645620.38,1504645620.24
1504645620.39,1504645620.25
1504645620.4,1504645620.26
1504645620.41,1504645620.27
1504645620.42,1504645621.52
1504645620.43,1504645621.53
1504645620.44,1504645621.54
1504645620.45,1504645621.55
1504645620.46,1504645621.56
1504645620.47,1504645621.57
1504645620.48,1504645621.58
1504645620.49,1504645621.59
1504645620.5,1504645621.6
1504645620.52,1504645621.61
1504645620.53,1504645621.62
1504645620.54,1504645622.27
1504645620.55,1504645622.28
1504645620.56,1504645622.29
1504645620.57,1504645622.3
1504645620.587,1504645622.31
1504645620.59,1504645622.32
1504645620.6,1504645622.33
1504645620.61,1504645622.34
1504645620.62,1504645622.35
1504645620.63,1504645622.36
1504645620.64,1504645622.37
1504645621.52,1504645622.38
1504645621.53,1504645622.39
1504645621.54,1504645622.4
1504645621.55,1504645622.41
1504645621.56,1504645622.42
1504645621.57,1504645622.43
1504645621.58,1504645622.44
1504645621.59,1504645622.45
1504645621.6,1504645622.46
1504645621.61,1504645622.47
1504645621.62,1504645622.48
1504645622.266,1504645622.49
1504645622.276,1504645622.5
1504645622.286,1504645622.51
1504645622.296,1504645622.52
1504645622.306,1504645622.53
1504645622.316,1504645622.54
1504645622.326,1504645622.55
1504645622.336,1504645622.56
1504645622.346,1504645622.57
1504645622.356,1504645622.58
1504645622.366,1504645622.59
1504645622.376,1504645622.6
1504645622.386,1504645622.61
1504645622.396,1504645622.62
1504645622.406,1504645622.63
1504645622.416,1504645622.64
1504645622.426,1504645622.65
1504645622.436,1504645622.66
1504645622.446,1504645622.67
1504645622.456,1504645622.68
1504645622.466,1504645622.69
1504645622.476,1504645622.7
1504645622.486,1504645622.71
1504645622.496,1504645622.72
1504645622.506,1504645622.73
1504645622.516,1504645622.74
1504645622.526,1504645622.75
1504645622.536,1504645622.76
1504645622.546,1504645622.77
1504645622.556,1504645622.78
1504645622.566,1504645622.79
1504645622.576,1504645622.8
1504645622.586,1504645622.81
1504645622.596,1504645622.82
1504645622.606,1504645622.83
1504645622.616,1504645622.84
1504645622.626,1504645622.85
1504645622.636,1504645622.86
1504645622.646,1504645622.87
1504645622.656,1504645622.88
1504645622.666,1504645622.89
1504645622.676,1504645622.9
1504645622.686,1504645622.91
1504645622.696,1504645622.92
1504645622.706,1504645622.93
1504645622.716,1504645622.94
1504645622.726,1504645622.95
1504645622.736,1504645622.96
1504645622.746,1504645622.97
1504645622.756,1504645622.98
1504645622.766,1504645622.99
1504645622.776,1504645623.0
1504645622.786,1504645623.01
1504645622.796,1504645624.29
1504645622.806,1504645624.3
1504645622.816,1504645624.31
1504645622.826,1504645624.32
1504645622.836,1504645624.33
1504645622.846,1504645624.34
1504645622.856,1504645624.35
1504645622.866,1504645624.36
1504645622.876,1504645624.37
1504645622.886,1504645624.38
1504645622.896,1504645624.39
1504645622.906,1504645624.4
1504645622.916,1504645624.41
1504645622.926,1504645624.42
1504645622.936,1504645624.43
1504645622.946,1504645624.44
1504645622.956,1504645624.45
1504645622.966,1504645624.46
1504645622.976,1504645624.47
1504645622.986,1504645624.48
1504645622.996,1504645624.49
1504645623.006,1504645624.5
1504645623.016,1504645624.51
1504645623.016,1504645624.52
1504645623.016,1504645624.53
1504645623.017,1504645624.54
1504645623.017,1504645624.55
1504645624.285,1504645624.56
1504645624.295,1504645624.57
1504645624.305,1504645624.58
1504645624.315,1504645624.59
1504645624.325,1504645624.6
1504645624.335,1504645624.61
1504645624.345,1504645624.62
1504645624.355,1504645624.63
1504645624.365,1504645624.64
1504645624.375,1504645624.65
1504645624.385,1504645624.66
1504645624.395,1504645624.67
1504645624.405,1504645624.68
1504645624.415,1504645624.69
1504645624.425,1504645624.7
1504645624.435,1504645624.71
1504645624.445,1504645624.72
1504645624.455,1504645624.73
1504645624.465,1504645624.74
1504645624.475,1504645624.75
1504645624.485,1504645624.76
1504645624.495,1504645624.77
1504645624.505,1504645624.78
1504645624.515,1504645624.79
1504645624.525,1504645624.8
1504645624.535,1504645624.81
1504645624.545,1504645624.82
1504645624.555,1504645624.83
1504645624.565,1504645624.84
1504645624.575,1504645624.85
1504645624.585,1504645624.86
1504645624.595,1504645624.87
1504645624.605,1504645624.88
1504645624.615,1504645624.89
1504645624.625,1504645624.9
1504645624.635,1504645624.91
1504645624.645,1504645624.92
1504645624.655,1504645624.93
1504645624.665,1504645624.94
1504645624.675,1504645624.95
1504645624.685,1504645624.96
1504645624.695,1504645624.97
1504645624.705,1504645624.98
1504645624.715,1504645624.99
1504645624.725,1504645625.0
1504645624.735,1504645625.01
1504645624.745,1504645625.02
1504645624.755,1504645625.03
1504645624.765,1504645625.04
1504645624.775,1504645625.05
1504645624.785,1504645625.06
1504645624.795,1504645625.07
1504645624.805,1504645625.08
1504645624.815,1504645625.09
1504645624.825,1504645625.1
1504645624.835,1504645625.11
1504645624.845,1504645625.12
1504645624.855,1504645625.13
1504645624.865,1504645625.14
1504645624.875,1504645625.15
1504645624.885,1504645625.16
1504645624.895,1504645625.17
1504645624.905,1504645625.18
1504645624.915,1504645625.19
1504645624.925,1504645625.2
1504645624.935,1504645625.21
1504645624.945,1504645625.22
1504645624.955,1504645625.23
1504645624.965,1504645625.24
1504645624.975,1504645625.25
1504645624.985,1504645625.26
1504645624.995,1504645625.27
1504645625.005,1504645625.28
1504645625.015,1504645625.29
1504645625.025,1504645625.3
1504645625.035,1504645625.31
1504645625.045,1504645625.32
1504645625.055,1504645625.33
1504645625.065,1504645625.34
1504645625.075,1504645625.35
1504645625.085,1504645625.36
1504645625.095,1504645625.37
1504645625.105,1504645625.38
1504645625.115,1504645625.39
1504645625.125,1504645625.4
1504645625.135,1504645625.41
1504645625.145,1504645625.42
1504645625.155,1504645625.43
1504645625.165,1504645625.44
1504645625.175,1504645625.45
1504645625.185,1504645625.46
1504645625.195,1504645625.47
1504645625.205,1504645625.48
1504645625.215,1504645625.49
1504645625.225,1504645625.5
1504645625.235,1504645625.51
1504645625.245,1504645625.52
1504645625.245,1504645625.53
1504645625.245,1504645625.54
1504645625.246,1504645625.55
1504645625.246,1504645625.56
1504645625.246,1504645625.57
1504645625.247,1504645625.58
1504645625.247,1504645625.59
1504645625.247,1504645625.6
1504645625.248,1504645625.61
1504645625.248,1504645625.62
1504645625.248,1504645625.63
1504645625.249,1504645625.64
1504645625.249,1504645625.65
1504645625.249,1504645625.66
1504645625.25,1504645625.67
1504645625.25,1504645625.68
1504645625.25,1504645625.69
1504645625.251,1504645625.7
1504645625.251,1504645625.71
1504645625.251,1504645625.72
1504645625.252,1504645625.73
1504645625.252,1504645625.74
1504645625.252,1504645625.75
1504645625.253,1504645625.76
1504645625.253,1504645625.77
1504645625.253,1504645625.78
1504645625.254,1504645625.79
1504645625.254,1504645625.8
1504645625.254,1504645625.81
1504645625.255,1504645625.82
1504645625.255,1504645625.83
1504645625.255,1504645625.84
1504645625.256,1504645625.85
1504645625.256,1504645625.86
1504645625.256,1504645625.87
1504645625.257,1504645625.88
1504645625.257,1504645625.89
1504645625.257,1504645625.9
1504645625.258,1504645625.91
1504645625.258,1504645625.92
1504645625.258,1504645625.93
1504645625.259,1504645625.94
1504645625.259,1504645625.95
1504645625.259,1504645625.96
1504645625.26,1504645625.97
1504645625.26,1504645625.98
1504645625.26,1504645625.99
1504645625.261,1504645626.0
1504645625.261,1504645626.01
1504645625.261,1504645626.02
1504645625.262,1504645626.03
1504645625.262,1504645626.04
1504645625.262,1504645626.05
1504645625.263,1504645626.06
1504645625.263,1504645626.07
1504645625.263,1504645626.08
1504645625.313,1504645626.09
1504645625.323,1504645626.1
1504645625.333,1504645626.11
1504645625.343,1504645626.12
1504645625.353,1504645626.13
1504645625.363,1504645626.14
1504645625.373,1504645626.15
1504645625.383,1504645626.16
1504645625.393,1504645626.17
1504645625.403,1504645626.18
1504645625.413,1504645626.19
1504645625.423,1504645626.2
1504645625.433,1504645626.21
1504645625.443,1504645626.22
1504645625.453,1504645626.23
1504645625.463,1504645626.24
1504645625.473,1504645626.25
1504645625.483,1504645626.26
1504645625.493,1504645626.27
1504645625.503,1504645626.28
1504645625.513,1504645626.29
1504645625.523,1504645626.3
1504645625.533,1504645626.31
1504645625.543,1504645626.32
1504645625.553,1504645626.33
1504645625.563,1504645626.34
1504645625.573,1504645626.35
1504645625.583,1504645626.36
1504645625.593,1504645626.37
1504645625.603,1504645626.38
1504645625.613,1504645626.39
1504645625.623,1504645626.4
1504645625.633,1504645626.41
1504645625.643,1504645626.42
1504645625.653,1504645626.43
1504645625.663,1504645626.44
1504645625.673,1504645626.45
1504645625.683,1504645626.46
1504645625.693,1504645626.47
1504645625.703,1504645626.48
1504645625.713,1504645626.49
1504645625.723,1504645626.5
1504645625.733,1504645626.51
1504645625.743,1504645626.52
1504645625.753,1504645626.53
1504645625.763,1504645626.54
1504645625.773,1504645626.55
1504645625.783,1504645626.56
1504645625.793,1504645626.57
1504645625.803,1504645626.58
1504645625.813,1504645626.59
1504645625.823,1504645626.6
1504645625.833,1504645626.61
1504645625.843,1504645626.62
1504645625.853,1504645626.63
1504645625.863,1504645626.64
1504645625.873,1504645626.65
1504645625.883,1504645626.66
1504645625.893,1504645626.67
1504645625.903,1504645626.68
1504645625.913,1504645626.69
1504645625.923,1504645626.7
1504645625.933,1504645626.71
1504645625.943,1504645626.72
1504645625.953,1504645626.73
1504645625.963,1504645626.74
1504645625.973,1504645626.75
1504645625.983,1504645626.76
1504645625.993,1504645626.77
1504645626.003,1504645626.78
1504645626.013,1504645626.79
1504645626.023,1504645626.8
1504645626.033,1504645626.81
1504645626.043,1504645626.82
1504645626.053,1504645626.83
1504645626.063,1504645626.84
1504645626.073,1504645626.85
1504645626.083,1504645626.86
1504645626.093,1504645626.87
1504645626.103,1504645626.88
1504645626.113,1504645626.89
1504645626.12,1504645626.9
1504645626.13,1504645626.91
1504645626.14,1504645626.92
1504645626.15,1504645626.93
1504645626.16,1504645626.94
1504645626.17,1504645627.74
1504645626.18,1504645627.75
1504645626.19,1504645627.76
1504645626.2,1504645627.77
1504645626.21,1504645627.78
1504645626.22,1504645627.79
1504645626.23,1504645627.8
1504645626.24,1504645627.81
1504645626.25,1504645627.82
1504645626.26,1504645627.83
1504645626.27,1504645627.84
1504645626.28,1504645627.85
1504645626.29,1504645627.86
1504645626.3,1504645627.87
1504645626.31,1504645627.88
1504645626.32,1504645627.89
1504645626.33,1504645627.9
1504645626.34,1504645627.91
1504645626.35,1504645627.92
1504645626.36,1504645627.93
1504645626.37,1504645627.94
1504645626.38,1504645627.95
1504645626.39,1504645627.96
1504645626.4,1504645627.97
1504645626.41,1504645627.98
1504645626.42,1504645627.99
1504645626.43,1504645628.0
1504645626.44,1504645628.01
1504645626.45,1504645628.02
1504645626.46,1504645628.03
1504645626.47,1504645628.04
1504645626.48,1504645628.05
1504645626.49,1504645628.06
1504645626.51,1504645628.07
1504645626.52,1504645628.08
1504645626.53,1504645628.09
1504645626.54,1504645628.1
1504645626.55,1504645628.11
1504645626.56,1504645628.12
1504645626.57,1504645628.13
1504645626.58,1504645628.14
1504645626.59,1504645628.15
1504645626.6,1504645628.16
1504645626.61,1504645628.17
1504645626.62,1504645628.18
1504645626.63,1504645628.19
1504645626.64,1504645628.2
1504645626.65,1504645628.21
1504645626.66,1504645628.22
1504645626.67,1504645628.23
1504645626.68,1504645628.24
1504645626.69,1504645628.25
1504645626.7,1504645628.26
1504645626.71,1504645628.27
1504645626.72,1504645628.28
1504645626.73,1504645628.29
1504645626.74,1504645628.3
1504645626.75,1504645628.31
1504645626.76,1504645628.32
1504645626.77,1504645628.33
1504645626.78,1504645628.34
1504645626.79,1504645628.35
1504645626.8,1504645628.36
1504645626.81,1504645628.37
1504645626.82,1504645628.38
1504645626.83,1504645628.39
1504645626.84,1504645628.4
1504645626.85,1504645628.41
1504645626.86,1504645628.42
1504645626.87,1504645628.43
1504645626.88,1504645628.44
1504645626.89,1504645628.45
1504645626.9,1504645628.46
1504645626.91,1504645628.47
1504645626.92,1504645628.48
1504645626.93,1504645630.53
1504645626.94,1504645630.54
1504645627.74,1504645630.55
1504645627.75,1504645630.56
1504645627.76,1504645630.57
1504645627.77,1504645630.58
1504645627.78,1504645630.59
1504645627.79,1504645630.6
1504645627.8,1504645630.61
1504645627.81,1504645630.62
1504645627.82,1504645630.63
1504645627.83,1504645630.64
1504645627.84,1504645630.65
1504645627.85,1504645630.66
1504645627.86,1504645630.67
1504645627.87,1504645630.68
1504645627.88,1504645630.69
1504645627.89,1504645630.7
1504645627.9,1504645630.71
1504645627.91,1504645630.72
1504645627.92,1504645630.73
1504645627.93,1504645630.74
1504645627.94,1504645630.75
1504645627.95,1504645630.76
1504645627.96,1504645630.77
1504645627.97,1504645630.78
1504645627.98,1504645630.79
1504645627.99,1504645630.8
1504645628.0,1504645630.81
1504645628.01,1504645630.82
1504645628.02,1504645630.83
1504645628.03,1504645630.84
1504645628.04,1504645630.85
1504645628.05,1504645630.86
1504645628.06,1504645630.87
1504645628.07,1504645630.88
1504645628.08,1504645630.89
1504645628.09,1504645630.9
1504645628.1,1504645630.91
1504645628.11,1504645630.92
1504645628.12,1504645630.93
1504645628.13,1504645630.94
1504645628.14,1504645630.95
1504645628.15,1504645630.96
1504645628.16,1504645630.97
1504645628.17,1504645630.98
1504645628.18,1504645630.99
1504645628.19,1504645631.0
1504645628.2,1504645631.01
1504645628.21,1504645631.02
1504645628.22,1504645631.03
1504645628.23,1504645631.04
1504645628.24,1504645631.05
1504645628.25,1504645631.06
1504645628.26,1504645631.07
1504645628.27,1504645631.08
1504645628.28,1504645631.09
1504645628.29,1504645631.1
1504645628.3,1504645631.11
1504645628.31,1504645631.12
1504645628.32,1504645631.13
1504645628.33,1504645631.14
1504645628.34,1504645631.15
1504645628.35,1504645631.16
1504645628.36,1504645631.17
1504645628.37,1504645631.18
1504645628.38,1504645631.19
1504645628.39,1504645631.2
1504645628.4,1504645631.21
1504645628.41,1504645631.22
1504645628.42,1504645631.23
1504645628.43,1504645631.24
1504645628.44,1504645631.25
1504645628.45,1504645631.26
1504645628.46,1504645631.27
1504645628.47,1504645631.28
1504645628.48,1504645631.29
1504645630.53,1504645631.3
1504645630.54,1504645631.31
1504645630.55,1504645631.32
1504645630.56,1504645631.33
1504645630.57,1504645631.34
1504645630.58,1504645631.35
1504645630.59,1504645631.36
1504645630.6,1504645631.37
1504645630.61,1504645631.38
1504645630.62,1504645631.39
1504645630.63,1504645631.4
1504645630.64,1504645631.41
1504645630.65,1504645631.42
1504645630.66,1504645631.43
1504645630.67,1504645631.44
1504645630.68,1504645631.45
1504645630.69,1504645631.46
1504645630.7,1504645631.47
1504645630.71,1504645631.48
1504645630.72,1504645631.49
1504645630.73,1504645631.5
1504645630.74,1504645631.51
1504645630.75,1504645631.52
1504645630.76,1504645631.53
1504645630.77,1504645631.54
1504645630.78,1504645631.55
1504645630.79,1504645631.56
1504645630.8,1504645631.57
1504645630.81,1504645631.58
1504645630.82,1504645631.59
1504645630.83,1504645631.6
1504645630.84,1504645631.61
1504645630.85,1504645631.62
1504645630.86,1504645631.63
1504645630.87,1504645631.64
1504645630.88,1504645631.65
1504645630.89,1504645631.66
1504645630.9,1504645631.67
1504645630.91,1504645631.68
1504645630.92,1504645632.26
1504645630.93,1504645632.27
1504645630.94,1504645632.28
1504645630.95,1504645632.29
1504645630.96,1504645632.3
1504645630.97,1504645632.31
1504645630.98,1504645632.32
1504645630.99,1504645632.33
1504645631.0,1504645632.34
1504645631.01,1504645632.35
1504645631.02,1504645632.36
1504645631.03,1504645632.37
1504645631.04,1504645632.38
1504645631.05,1504645632.39
1504645631.06,1504645632.4
1504645631.07,1504645632.41
1504645631.08,1504645632.42
1504645631.09,1504645632.43
1504645631.1,1504645632.44
1504645631.11,1504645632.45
1504645631.12,1504645632.46
1504645631.13,1504645632.47
1504645631.14,1504645632.48
1504645631.15,1504645632.49
1504645631.165,1504645632.5
1504645631.166,1504645632.51
1504645631.166,1504645632.52
1504645631.17,1504645632.53
1504645631.18,1504645632.54
1504645631.19,1504645632.55
1504645631.2,1504645632.56
1504645631.21,1504645632.57
1504645631.22,1504645632.58
1504645631.23,1504645632.59
1504645631.24,1504645632.6
1504645631.25,1504645632.61
1504645631.26,1504645632.62
1504645631.27,1504645632.63
1504645631.28,1504645632.64
1504645631.29,1504645632.65
1504645631.3,1504645632.66
1504645631.31,1504645632.67
1504645631.32,1504645632.68
1504645631.33,1504645632.69
1504645631.34,1504645632.7
1504645631.35,1504645632.71
1504645631.368,1504645632.72
1504645631.37,1504645632.73
1504645631.38,1504645632.74
1504645631.39,1504645632.75
1504645631.4,1504645632.76
1504645631.41,1504645632.77
1504645631.42,1504645632.78
1504645631.43,1504645632.79
1504645631.44,1504645632.8
1504645631.45,1504645632.81
1504645631.46,1504645632.82
1504645631.47,1504645632.83
1504645631.48,1504645632.84
1504645631.49,1504645632.85
1504645631.5,1504645632.86
1504645631.51,1504645632.87
1504645631.52,1504645632.88
1504645631.53,1504645632.89
1504645631.54,1504645632.9
1504645631.55,1504645632.91
1504645631.56,1504645632.92
1504645631.57,1504645632.93
1504645631.58,1504645632.94
1504645631.59,1504645632.95
1504645631.6,1504645632.96
1504645631.61,1504645632.97
1504645631.62,1504645632.98
1504645631.63,1504645632.99
1504645631.64,1504645633.0
1504645631.65,1504645633.01
1504645631.66,1504645633.02
1504645631.67,1504645633.03
1504645631.68,1504645633.04
1504645632.26,1504645633.05
1504645632.27,1504645633.06
1504645632.28,1504645633.07
1504645632.29,1504645633.08
1504645632.3,1504645633.09
1504645632.31,1504645633.1
1504645632.32,1504645633.11
1504645632.33,1504645633.12
1504645632.34,1504645633.13
1504645632.35,1504645633.14
1504645632.36,1504645633.15
1504645632.37,1504645633.16
1504645632.38,1504645633.17
1504645632.39,1504645633.18
1504645632.4,1504645633.19
1504645632.41,1504645633.2
1504645632.42,1504645633.21
1504645632.43,1504645633.22
1504645632.44,1504645633.23
1504645632.45,1504645633.24
1504645632.46,1504645633.25
1504645632.47,1504645633.26
1504645632.48,1504645633.27
1504645632.49,1504645633.28
1504645632.5,1504645633.29
1504645632.51,1504645633.3
1504645632.52,1504645633.31
1504645632.53,1504645633.32
1504645632.54,1504645633.33
1504645632.55,1504645633.34
1504645632.56,1504645633.35
1504645632.57,1504645633.36
1504645632.58,1504645633.37
1504645632.59,1504645633.38
1504645632.6,1504645633.39
1504645632.61,1504645633.4
1504645632.62,1504645633.41
1504645632.63,1504645633.42
1504645632.64,1504645633.43
1504645632.65,1504645633.44
1504645632.66,1504645633.45
1504645632.67,1504645633.46
1504645632.68,1504645633.47
1504645632.69,1504645633.48
1504645632.7,1504645633.49
1504645632.71,1504645633.5
1504645632.72,1504645633.51
1504645632.73,1504645633.52
1504645632.74,1504645633.53
1504645632.75,1504645633.54
1504645632.76,1504645633.55
1504645632.77,1504645633.56
1504645632.78,1504645633.57
1504645632.79,1504645633.58
1504645632.8,1504645633.59
1504645632.81,1504645633.6
1504645632.82,1504645633.61
1504645632.83,1504645633.62
1504645632.84,1504645633.63
1504645632.85,1504645633.64
1504645632.86,1504645633.65
1504645632.87,1504645633.66
1504645632.88,1504645633.67
1504645632.89,1504645633.68
1504645632.9,1504645633.69
1504645632.91,1504645633.7
1504645632.91,1504645633.71
1504645632.91,1504645633.72
1504645632.911,1504645633.73
1504645632.911,1504645633.74
1504645632.911,1504645633.75
1504645632.912,1504645633.76
