dirty,truth
1504645738.84,1504645738.53
1504645738.855,1504645738.54
1504645738.87,1504645738.55
1504645738.885,1504645738.56
1504645738.9,1504645738.57
1504645738.91,1504645738.58
1504645738.92,1504645738.59
1504645738.93,1504645738.6
1504645738.94,1504645738.61
1504645738.95,1504645738.62
1504645738.96,1504645738.63
1504645738.97,1504645738.64
1504645738.98,1504645738.65
1504645738.99,1504645738.66
1504645739.0,1504645738.67
1504645739.01,1504645738.68
1504645739.02,1504645738.69
1504645739.03,1504645738.7
1504645739.04,1504645738.71
1504645739.05,1504645738.72
1504645739.06,1504645738.73
1504645739.07,1504645738.74
1504645739.08,1504645738.75
1504645739.09,1504645738.76
1504645739.1,1504645738.77
1504645739.11,1504645738.78
1504645739.12,1504645738.79
1504645739.13,1504645738.8
1504645739.14,1504645738.81
1504645739.15,1504645738.82
1504645739.16,1504645738.83
1504645739.17,1504645738.84
1504645739.18,1504645738.85
1504645739.19,1504645738.86
1504645739.2,1504645738.87
1504645739.21,1504645738.88
1504645739.225,1504645738.89
1504645739.24,1504645738.9
1504645739.255,1504645738.91
1504645739.27,1504645738.92
1504645739.285,1504645738.93
1504645739.3,1504645738.94
1504645739.315,1504645738.95
1504645739.33,1504645738.96
1504645739.345,1504645738.97
1504645739.36,1504645738.98
1504645739.375,1504645738.99
1504645739.39,1504645739.0
1504645739.405,1504645739.01
1504645739.42,1504645739.02
1504645739.435,1504645739.03
1504645739.45,1504645739.04
1504645739.465,1504645739.05
1504645739.48,1504645739.06
1504645739.495,1504645739.07
1504645739.51,1504645739.08
1504645739.525,1504645739.09
1504645739.54,1504645739.1
1504645739.555,1504645739.11
1504645739.57,1504645739.12
1504645739.585,1504645739.13
1504645739.6,1504645739.14
1504645739.615,1504645739.15
1504645739.63,1504645739.16
1504645739.645,1504645739.17
1504645739.66,1504645739.18
1504645739.675,1504645739.19
1504645739.69,1504645739.2
1504645739.705,1504645739.21
1504645739.72,1504645739.22
1504645739.735,1504645739.23
1504645739.75,1504645739.24
1504645739.765,1504645739.25
1504645739.78,1504645739.26
1504645739.795,1504645739.27
1504645739.81,1504645739.28
1504645739.825,1504645739.29
1504645739.84,1504645739.3
1504645739.855,1504645739.31
1504645739.87,1504645739.32
1504645739.885,1504645739.33
1504645739.9,1504645739.34
1504645739.915,1504645739.35
1504645739.93,1504645739.36
1504645739.945,1504645739.37
1504645739.96,1504645739.38
1504645739.975,1504645739.39
1504645739.99,1504645739.4
1504645740.005,1504645739.41
1504645740.02,1504645739.42
1504645740.035,1504645739.43
1504645740.05,1504645739.44
1504645740.065,1504645739.45
1504645740.08,1504645739.46
1504645740.095,1504645739.47
1504645740.11,1504645739.48
1504645740.125,1504645739.49
1504645740.14,1504645739.5
1504645740.155,1504645739.51
1504645740.17,1504645739.52
1504645740.185,1504645739.53
1504645740.2,1504645739.54
1504645740.215,1504645739.55
1504645740.23,1504645739.56
1504645740.245,1504645739.57
1504645740.26,1504645739.58
1504645740.275,1504645739.59
1504645740.29,1504645739.6
1504645740.305,1504645739.61
1504645740.32,1504645739.62
1504645740.335,1504645739.63
1504645740.35,1504645739.64
1504645740.365,1504645739.65
1504645740.38,1504645739.66
1504645740.395,1504645739.67
1504645740.41,1504645739.68
1504645740.425,1504645739.69
1504645740.44,1504645739.7
1504645740.455,1504645739.71
1504645740.47,1504645739.72
1504645740.485,1504645739.73
1504645740.49,1504645739.74
1504645740.5,1504645739.75
1504645740.51,1504645739.76
1504645740.52,1504645739.77
1504645740.53,1504645739.78
1504645740.54,1504645739.79
1504645740.55,1504645739.8
1504645740.56,1504645739.81
1504645740.57,1504645739.82
1504645740.58,1504645739.83
1504645740.59,1504645739.84
1504645740.6,1504645739.85
1504645740.61,1504645739.86
1504645740.62,1504645739.87
1504645740.63,1504645739.88
1504645741.28,1504645741.28
1504645741.29,1504645741.29
1504645741.3,1504645741.3
1504645741.31,1504645741.31
1504645741.32,1504645741.32
1504645741.33,1504645741.33
1504645741.34,1504645741.34
1504645741.35,1504645741.35
1504645741.36,1504645741.36
1504645741.37,1504645741.37
1504645741.38,1504645741.38
1504645741.39,1504645741.39
1504645741.41,1504645741.4
1504645741.42,1504645741.41
1504645741.43,1504645741.42
1504645741.44,1504645741.43
1504645741.45,1504645741.44
1504645741.46,1504645741.45
1504645741.47,1504645741.46
1504645741.48,1504645741.47
1504645741.49,1504645741.48
1504645741.5,1504645741.49
1504645741.51,1504645741.5
1504645741.52,1504645741.51
1504645741.53,1504645741.52
1504645741.54,1504645741.53
1504645741.55,1504645741.54
1504645741.56,1504645741.55
1504645741.57,1504645741.56
1504645741.58,1504645741.57
1504645741.59,1504645741.58
1504645741.6,1504645741.59
1504645741.61,1504645741.6
1504645741.62,1504645741.61
1504645741.63,1504645741.62
1504645741.64,1504645741.63
1504645741.65,1504645741.64
1504645741.66,1504645741.65
1504645741.67,1504645741.66
1504645741.68,1504645741.67
1504645741.69,1504645741.68
1504645741.7,1504645741.69
1504645741.71,1504645741.7
1504645741.72,1504645741.71
1504645741.73,1504645741.72
1504645741.74,1504645741.73
1504645741.75,1504645741.74
1504645741.76,1504645741.75
1504645741.77,1504645741.76
1504645741.78,1504645741.77
1504645741.79,1504645741.78
1504645741.8,1504645741.79
1504645741.81,1504645741.8
1504645741.82,1504645741.81
1504645741.83,1504645741.82
1504645741.84,1504645741.83
1504645741.85,1504645741.84
1504645741.868,1504645741.85
1504645741.87,1504645741.86
1504645741.89,1504645741.87
1504645741.9,1504645741.88
1504645741.92,1504645741.89
1504645741.93,1504645741.9
1504645741.94,1504645741.91
1504645741.95,1504645741.92
1504645741.96,1504645741.93
1504645741.97,1504645741.94
1504645741.98,1504645741.95
1504645741.99,1504645741.96
1504645742.0,1504645741.97
1504645742.01,1504645741.98
1504645742.02,1504645741.99
1504645742.03,1504645742.0
1504645742.04,1504645742.01
1504645742.05,1504645742.02
1504645742.06,1504645742.03
1504645742.07,1504645742.04
1504645742.08,1504645742.05
1504645742.095,1504645742.06
1504645742.11,1504645742.07
1504645742.125,1504645742.08
1504645742.14,1504645742.09
1504645742.155,1504645742.1
1504645742.17,1504645742.11
1504645742.185,1504645742.12
1504645742.2,1504645742.13
1504645742.215,1504645742.14
1504645742.23,1504645742.15
1504645742.245,1504645742.16
1504645742.26,1504645742.17
1504645742.275,1504645742.18
1504645742.29,1504645742.19
1504645742.305,1504645742.2
1504645742.32,1504645742.21
1504645742.335,1504645742.22
1504645742.35,1504645742.23
1504645742.365,1504645742.24
1504645742.38,1504645742.25
1504645742.395,1504645742.26
1504645742.41,1504645742.27
1504645742.425,1504645742.28
1504645742.44,1504645742.29
1504645742.455,1504645742.3
1504645742.47,1504645742.31
1504645742.485,1504645742.32
1504645742.5,1504645742.33
1504645742.515,1504645742.34
1504645742.53,1504645742.35
1504645742.545,1504645742.36
1504645742.56,1504645742.37
1504645742.575,1504645742.38
1504645742.59,1504645742.39
1504645742.605,1504645742.4
1504645742.62,1504645742.41
1504645742.635,1504645742.42
1504645742.65,1504645742.43
1504645742.665,1504645742.44
1504645742.68,1504645742.45
1504645742.695,1504645742.46
1504645742.71,1504645742.47
1504645742.725,1504645742.48
1504645742.74,1504645742.49
1504645742.755,1504645742.5
1504645742.77,1504645742.51
1504645742.785,1504645742.52
1504645742.8,1504645742.53
1504645742.815,1504645742.54
1504645742.83,1504645742.55
1504645742.845,1504645742.56
1504645742.86,1504645742.57
1504645742.875,1504645742.58
1504645742.89,1504645742.59
1504645742.905,1504645742.6
1504645742.92,1504645742.61
1504645742.935,1504645742.62
1504645742.95,1504645742.63
1504645742.965,1504645742.64
1504645742.98,1504645742.65
1504645742.995,1504645742.66
1504645743.01,1504645742.67
1504645743.025,1504645742.68
1504645743.04,1504645742.69
1504645743.055,1504645742.7
1504645743.07,1504645742.71
1504645743.085,1504645742.72
1504645743.1,1504645742.73
1504645743.115,1504645742.74
1504645743.13,1504645742.75
1504645743.145,1504645742.76
1504645743.16,1504645742.77
1504645743.175,1504645742.78
1504645743.19,1504645742.79
1504645743.2,1504645742.8
1504645743.21,1504645742.81
1504645743.22,1504645742.82
1504645743.23,1504645742.83
1504645743.24,1504645742.84
1504645743.258,1504645742.85
1504645743.26,1504645742.86
1504645743.27,1504645742.87
1504645743.28,1504645742.88
1504645743.29,1504645742.89
1504645743.3,1504645742.9
1504645743.31,1504645742.91
1504645743.32,1504645742.92
1504645743.33,1504645742.93
1504645743.34,1504645742.94
1504645743.35,1504645742.95
1504645743.36,1504645742.96
1504645743.37,1504645742.97
1504645743.38,1504645742.98
1504645743.39,1504645742.99
1504645743.4,1504645743.0
1504645743.41,1504645743.01
1504645743.42,1504645743.02
1504645743.43,1504645743.03
1504645743.44,1504645743.04
1504645743.45,1504645743.05
1504645743.46,1504645743.06
1504645743.47,1504645743.07
1504645743.485,1504645743.08
1504645743.5,1504645743.09
1504645743.515,1504645743.1
1504645743.53,1504645743.11
1504645743.545,1504645743.12
1504645743.56,1504645743.13
1504645743.575,1504645743.14
1504645743.59,1504645743.15
1504645743.605,1504645743.16
1504645743.62,1504645743.17
1504645743.635,1504645743.18
1504645743.65,1504645743.19
1504645743.665,1504645743.2
1504645743.68,1504645743.21
1504645743.695,1504645743.22
1504645743.71,1504645743.23
1504645743.725,1504645743.24
1504645743.74,1504645743.25
1504645743.755,1504645743.26
1504645743.77,1504645743.27
1504645743.785,1504645743.28
1504645743.8,1504645743.29
1504645743.815,1504645743.3
1504645743.83,1504645743.31
1504645743.845,1504645743.32
1504645743.86,1504645743.33
1504645743.875,1504645743.34
1504645743.89,1504645743.35
1504645743.905,1504645743.36
1504645743.92,1504645743.37
1504645743.935,1504645743.38
1504645743.95,1504645743.39
1504645743.965,1504645743.4
1504645743.98,1504645743.41
1504645743.995,1504645743.42
1504645744.01,1504645743.43
1504645744.025,1504645743.44
1504645744.04,1504645743.45
1504645744.055,1504645743.46
1504645744.07,1504645743.47
1504645744.085,1504645743.48
1504645744.1,1504645743.49
1504645744.115,1504645743.5
1504645744.13,1504645743.51
1504645744.145,1504645743.52
1504645744.16,1504645743.53
1504645744.175,1504645743.54
1504645744.19,1504645743.55
1504645744.205,1504645743.56
1504645744.22,1504645743.57
1504645744.235,1504645743.58
1504645744.25,1504645743.59
1504645744.265,1504645743.6
1504645744.28,1504645743.61
1504645744.295,1504645743.62
1504645744.31,1504645743.63
1504645744.325,1504645743.64
1504645744.34,1504645743.65
1504645744.355,1504645743.66
1504645744.37,1504645743.67
1504645744.38,1504645743.68
1504645744.39,1504645743.69
1504645744.4,1504645743.7
1504645744.41,1504645743.71
1504645744.42,1504645743.72
1504645744.43,1504645743.73
1504645744.44,1504645743.74
1504645744.45,1504645743.75
1504645744.47,1504645743.76
1504645744.48,1504645743.77
1504645744.49,1504645743.78
1504645744.5,1504645743.79
1504645745.21,1504645745.21
1504645745.22,1504645745.22
1504645745.23,1504645745.23
1504645745.24,1504645745.24
1504645745.25,1504645745.25
1504645745.26,1504645745.26
1504645745.27,1504645745.27
1504645746.22,1504645746.22
1504645746.23,1504645746.23
1504645746.24,1504645746.24
1504645746.25,1504645746.25
1504645746.26,1504645746.26
1504645746.27,1504645746.27
1504645746.28,1504645746.28
1504645746.29,1504645746.29
1504645746.3,1504645746.3
1504645746.31,1504645746.31
1504645746.32,1504645746.32
1504645746.33,1504645746.33
1504645746.34,1504645746.34
1504645746.35,1504645746.35
1504645746.365,1504645746.36
1504645746.38,1504645746.37
1504645746.395,1504645746.38
1504645746.41,1504645746.39
1504645746.425,1504645746.4
1504645746.44,1504645746.41
1504645746.455,1504645746.42
1504645746.47,1504645746.43
1504645746.485,1504645746.44
1504645746.5,1504645746.45
1504645746.515,1504645746.46
1504645746.53,1504645746.47
1504645746.545,1504645746.48
1504645746.56,1504645746.49
1504645746.575,1504645746.5
1504645746.59,1504645746.51
1504645746.605,1504645746.52
1504645746.62,1504645746.53
1504645746.635,1504645746.54
1504645746.65,1504645746.55
1504645746.665,1504645746.56
1504645746.68,1504645746.57
1504645746.695,1504645746.58
1504645746.71,1504645746.59
1504645746.725,1504645746.6
1504645746.74,1504645746.61
1504645746.755,1504645746.62
1504645746.77,1504645746.63
1504645746.785,1504645746.64
1504645746.8,1504645746.65
1504645746.815,1504645746.66
1504645746.83,1504645746.67
1504645746.845,1504645746.68
1504645746.86,1504645746.69
1504645746.875,1504645746.7
1504645746.89,1504645746.71
1504645746.905,1504645746.72
1504645746.92,1504645746.73
1504645746.935,1504645746.74
1504645746.95,1504645746.75
1504645746.965,1504645746.76
1504645746.98,1504645746.77
1504645746.995,1504645746.78
1504645747.01,1504645746.79
1504645747.025,1504645746.8
1504645747.04,1504645746.81
1504645747.055,1504645746.82
1504645747.07,1504645746.83
1504645747.085,1504645746.84
1504645747.1,1504645746.85
1504645747.115,1504645746.86
1504645747.13,1504645746.87
1504645747.145,1504645746.88
1504645747.16,1504645746.89
1504645747.175,1504645746.9
1504645747.19,1504645746.91
1504645747.205,1504645746.92
1504645747.22,1504645746.93
1504645747.235,1504645746.94
1504645747.25,1504645746.95
1504645747.265,1504645746.96
1504645747.28,1504645746.97
1504645747.295,1504645746.98
1504645747.31,1504645746.99
1504645747.325,1504645747.0
1504645747.34,1504645747.01
1504645747.355,1504645747.02
1504645747.37,1504645747.03
1504645747.385,1504645747.04
1504645747.4,1504645747.05
1504645747.415,1504645747.06
1504645747.43,1504645747.07
1504645747.445,1504645747.08
1504645747.46,1504645747.09
1504645747.475,1504645747.1
1504645747.49,1504645747.11
1504645747.505,1504645747.12
1504645747.52,1504645747.13
1504645747.535,1504645747.14
1504645747.55,1504645747.15
1504645747.565,1504645747.16
1504645747.58,1504645747.17
1504645747.595,1504645747.18
1504645747.61,1504645747.19
1504645747.625,1504645747.2
1504645747.64,1504645747.21
1504645747.655,1504645747.22
1504645747.67,1504645747.23
1504645747.685,1504645747.24
1504645747.7,1504645747.25
1504645747.715,1504645747.26
1504645747.73,1504645747.27
1504645747.745,1504645747.28
1504645747.76,1504645747.29
1504645747.775,1504645747.3
1504645747.79,1504645747.31
1504645747.802,1504645747.32
1504645747.809,1504645747.33
1504645747.81,1504645747.34
1504645747.81,1504645747.35
1504645747.82,1504645747.36
1504645747.83,1504645747.37
1504645747.84,1504645747.38
1504645747.85,1504645747.39
1504645747.86,1504645747.4
1504645747.87,1504645747.41
1504645747.88,1504645747.42
1504645747.89,1504645747.43
1504645747.9,1504645747.44
1504645747.91,1504645747.45
1504645747.92,1504645747.46
1504645747.93,1504645747.47
1504645747.94,1504645747.48
1504645747.95,1504645747.49
1504645747.96,1504645747.5
1504645747.97,1504645747.51
1504645747.98,1504645747.52
1504645747.99,1504645747.53
1504645748.0,1504645747.54
1504645748.01,1504645747.55
1504645748.02,1504645747.56
1504645748.03,1504645747.57
1504645748.04,1504645747.58
1504645748.05,1504645747.59
1504645748.06,1504645747.6
1504645748.07,1504645747.61
1504645748.08,1504645747.62
1504645748.09,1504645747.63
1504645748.1,1504645747.64
1504645749.03,1504645749.03
1504645749.04,1504645749.04
1504645749.05,1504645749.05
1504645749.06,1504645749.06
1504645749.07,1504645749.07
1504645749.08,1504645749.08
1504645749.09,1504645749.09
1504645749.1,1504645749.1
1504645749.11,1504645749.11
1504645749.12,1504645749.12
1504645749.135,1504645749.13
1504645749.15,1504645749.14
1504645749.165,1504645749.15
1504645749.18,1504645749.16
1504645749.195,1504645749.17
1504645749.21,1504645749.18
1504645749.225,1504645749.19
1504645749.24,1504645749.2
1504645749.255,1504645749.21
1504645749.27,1504645749.22
1504645749.285,1504645749.23
1504645749.3,1504645749.24
1504645749.315,1504645749.25
1504645749.33,1504645749.26
1504645749.345,1504645749.27
1504645749.36,1504645749.28
1504645749.375,1504645749.29
1504645749.39,1504645749.3
1504645749.405,1504645749.31
1504645749.42,1504645749.32
1504645749.435,1504645749.33
1504645749.45,1504645749.34
1504645749.465,1504645749.35
1504645749.48,1504645749.36
1504645749.495,1504645749.37
1504645749.51,1504645749.38
1504645749.525,1504645749.39
1504645749.54,1504645749.4
1504645749.555,1504645749.41
1504645749.57,1504645749.42
1504645749.585,1504645749.43
1504645749.6,1504645749.44
1504645749.615,1504645749.45
1504645749.63,1504645749.46
1504645749.645,1504645749.47
1504645749.66,1504645749.48
1504645749.675,1504645749.49
1504645749.69,1504645749.5
1504645749.705,1504645749.51
1504645749.72,1504645749.52
1504645749.735,1504645749.53
1504645749.75,1504645749.54
1504645749.765,1504645749.55
1504645749.78,1504645749.56
1504645749.795,1504645749.57
1504645749.81,1504645749.58
1504645749.825,1504645749.59
1504645749.84,1504645749.6
1504645749.855,1504645749.61
1504645749.87,1504645749.62
1504645749.885,1504645749.63
1504645749.9,1504645749.64
1504645749.915,1504645749.65
1504645749.93,1504645749.66
1504645749.945,1504645749.67
1504645749.96,1504645749.68
1504645749.975,1504645749.69
1504645749.99,1504645749.7
1504645750.005,1504645749.71
1504645750.02,1504645749.72
1504645750.035,1504645749.73
1504645750.05,1504645749.74
1504645750.065,1504645749.75
1504645750.08,1504645749.76
1504645750.095,1504645749.77
1504645750.11,1504645749.78
1504645750.125,1504645749.79
1504645750.14,1504645749.8
1504645750.155,1504645749.81
1504645750.17,1504645749.82
1504645750.185,1504645749.83
1504645750.2,1504645749.84
1504645750.215,1504645749.85
1504645750.23,1504645749.86
1504645750.245,1504645749.87
1504645750.25,1504645749.88
1504645752.039,1504645752.04
1504645752.049,1504645752.05
1504645752.059,1504645752.06
1504645752.069,1504645752.07
1504645752.079,1504645752.08
1504645752.089,1504645752.09
1504645752.099,1504645752.1
1504645752.109,1504645752.11
1504645752.119,1504645752.12
1504645752.129,1504645752.13
1504645752.139,1504645752.14
1504645752.149,1504645752.15
1504645752.159,1504645752.16
1504645752.169,1504645752.17
1504645752.179,1504645752.18
1504645752.189,1504645752.19
1504645752.199,1504645752.2
1504645752.209,1504645752.21
1504645752.219,1504645752.22
1504645752.229,1504645752.23
1504645752.239,1504645752.24
1504645752.249,1504645752.25
1504645752.259,1504645752.26
1504645752.269,1504645752.27
1504645752.279,1504645752.28
1504645752.289,1504645752.29
1504645752.299,1504645752.3
1504645752.309,1504645752.31
1504645752.319,1504645752.32
1504645752.329,1504645752.33
1504645752.339,1504645752.34
1504645752.349,1504645752.35
1504645752.359,1504645752.36
1504645752.369,1504645752.37
1504645752.379,1504645752.38
1504645752.389,1504645752.39
1504645752.399,1504645752.4
1504645752.409,1504645752.41
1504645752.419,1504645752.42
1504645752.429,1504645752.43
1504645752.439,1504645752.44
1504645752.449,1504645752.45
1504645752.459,1504645752.46
1504645752.469,1504645752.47
1504645752.479,1504645752.48
1504645752.489,1504645752.49
1504645752.499,1504645752.5
1504645752.509,1504645752.51
1504645752.519,1504645752.52
1504645752.529,1504645752.53
1504645752.539,1504645752.54
1504645752.549,1504645752.55
1504645752.559,1504645752.56
1504645752.569,1504645752.57
1504645752.579,1504645752.58
1504645752.589,1504645752.59
1504645752.599,1504645752.6
1504645752.609,1504645752.61
1504645752.619,1504645752.62
1504645752.629,1504645752.63
1504645752.639,1504645752.64
1504645752.649,1504645752.65
1504645752.659,1504645752.66
1504645752.669,1504645752.67
1504645752.679,1504645752.68
1504645752.689,1504645752.69
1504645752.699,1504645752.7
1504645752.709,1504645752.71
1504645752.719,1504645752.72
1504645752.729,1504645752.73
1504645752.739,1504645752.74
1504645752.749,1504645752.75
1504645752.759,1504645752.76
1504645752.769,1504645752.77
1504645753.19,1504645753.19
1504645753.2,1504645753.2
1504645753.21,1504645753.21
1504645753.97,1504645753.97
1504645753.98,1504645753.98
1504645753.99,1504645753.99
1504645754.0,1504645754.0
1504645754.01,1504645754.01
1504645754.02,1504645754.02
1504645754.03,1504645754.03
1504645754.04,1504645754.04
1504645754.05,1504645754.05
1504645754.06,1504645754.06
1504645754.07,1504645754.07
1504645754.08,1504645754.08
1504645754.09,1504645754.09
1504645754.1,1504645754.1
1504645754.11,1504645754.11
1504645754.12,1504645754.12
1504645754.13,1504645754.13
1504645754.14,1504645754.14
1504645754.15,1504645754.15
1504645754.16,1504645754.16
1504645754.17,1504645754.17
1504645754.18,1504645754.18
1504645754.19,1504645754.19
1504645754.2,1504645754.2
1504645754.21,1504645754.21
1504645754.22,1504645754.22
1504645754.23,1504645754.23
1504645754.24,1504645754.24
1504645754.25,1504645754.25
1504645754.26,1504645754.26
1504645754.27,1504645754.27
1504645754.28,1504645754.28
1504645754.29,1504645754.29
1504645754.3,1504645754.3
1504645754.31,1504645754.31
1504645754.32,1504645754.32
1504645754.33,1504645754.33
1504645754.34,1504645754.34
1504645754.35,1504645754.35
1504645754.36,1504645754.36
1504645754.37,1504645754.37
1504645754.38,1504645754.38
1504645754.39,1504645754.39
1504645754.4,1504645754.4
1504645754.41,1504645754.41
1504645754.42,1504645754.42
1504645754.43,1504645754.43
1504645754.44,1504645754.44
1504645754.45,1504645754.45
1504645754.46,1504645754.46
1504645754.47,1504645754.47
1504645754.48,1504645754.48
1504645754.49,1504645754.49
1504645754.5,1504645754.5
1504645754.51,1504645754.51
1504645754.52,1504645754.52
1504645754.53,1504645754.53
1504645754.54,1504645754.54
1504645754.55,1504645754.55
1504645754.56,1504645754.56
1504645754.57,1504645754.57
1504645754.58,1504645754.58
1504645754.59,1504645754.59
1504645754.6,1504645754.6
1504645754.61,1504645754.61
1504645754.62,1504645754.62
1504645754.63,1504645754.63
1504645754.64,1504645754.64
1504645754.65,1504645754.65
1504645754.66,1504645754.66
1504645754.67,1504645754.67
1504645754.68,1504645754.68
1504645754.69,1504645754.69
1504645754.7,1504645754.7
1504645754.71,1504645754.71
1504645754.72,1504645754.72
1504645754.73,1504645754.73
1504645754.74,1504645754.74
1504645754.75,1504645754.75
1504645754.76,1504645754.76
1504645754.77,1504645754.77
1504645754.77,1504645754.78
1504645756.302,1504645756.31
1504645756.312,1504645756.32
1504645756.322,1504645756.33
1504645756.332,1504645756.34
1504645756.342,1504645756.35
1504645756.352,1504645756.36
1504645756.362,1504645756.37
1504645756.372,1504645756.38
1504645756.382,1504645756.39
1504645756.392,1504645756.4
1504645756.402,1504645756.41
1504645756.412,1504645756.42
1504645756.422,1504645756.43
1504645756.432,1504645756.44
1504645756.442,1504645756.45
1504645756.452,1504645756.46
1504645756.462,1504645756.47
1504645756.472,1504645756.48
1504645756.482,1504645756.49
1504645756.492,1504645756.5
1504645756.502,1504645756.51
1504645756.512,1504645756.52
1504645756.522,1504645756.53
1504645756.532,1504645756.54
1504645756.542,1504645756.55
1504645756.552,1504645756.56
1504645756.562,1504645756.57
1504645756.572,1504645756.58
1504645756.582,1504645756.59
1504645756.592,1504645756.6
1504645756.602,1504645756.61
1504645756.612,1504645756.62
1504645756.622,1504645756.63
1504645756.632,1504645756.64
1504645756.642,1504645756.65
1504645756.652,1504645756.66
1504645756.662,1504645756.67
1504645756.672,1504645756.68
1504645756.682,1504645756.69
1504645756.692,1504645756.7
1504645756.702,1504645756.71
1504645756.712,1504645756.72
1504645756.722,1504645756.73
1504645756.732,1504645756.74
1504645756.742,1504645756.75
1504645756.752,1504645756.76
1504645756.762,1504645756.77
1504645756.772,1504645756.78
1504645756.782,1504645756.79
1504645756.792,1504645756.8
1504645756.802,1504645756.81
1504645756.812,1504645756.82
1504645756.822,1504645756.83
1504645756.832,1504645756.84
1504645756.842,1504645756.85
1504645756.852,1504645756.86
1504645756.862,1504645756.87
1504645756.872,1504645756.88
1504645756.882,1504645756.89
1504645756.892,1504645756.9
1504645756.902,1504645756.91
1504645757.8,1504645757.8
1504645757.81,1504645757.81
1504645757.82,1504645757.82
1504645757.83,1504645757.83
1504645758.72,1504645758.72
1504645758.73,1504645758.73
1504645758.74,1504645758.74
1504645758.75,1504645758.75
1504645758.76,1504645758.76
1504645760.18,1504645760.18
1504645760.19,1504645760.19
1504645760.2,1504645760.2
1504645760.21,1504645760.21
1504645760.22,1504645760.22
1504645760.23,1504645760.23
1504645760.24,1504645760.24
1504645760.25,1504645760.25
1504645760.26,1504645760.26
1504645760.27,1504645760.27
1504645760.28,1504645760.28
1504645760.29,1504645760.29
1504645760.3,1504645760.3
1504645760.31,1504645760.31
1504645760.32,1504645760.32
1504645760.33,1504645760.33
1504645760.34,1504645760.34
1504645760.35,1504645760.35
1504645760.36,1504645760.36
1504645760.37,1504645760.37
1504645760.38,1504645760.38
1504645760.39,1504645760.39
1504645760.4,1504645760.4
1504645760.41,1504645760.41
1504645760.42,1504645760.42
1504645760.43,1504645760.43
1504645760.44,1504645760.44
1504645760.45,1504645760.45
1504645760.46,1504645760.46
1504645760.47,1504645760.47
1504645760.48,1504645760.48
1504645760.49,1504645760.49
1504645760.5,1504645760.5
1504645760.51,1504645760.51
1504645760.52,1504645760.52
1504645760.53,1504645760.53
1504645760.54,1504645760.54
1504645760.55,1504645760.55
1504645760.56,1504645760.56
1504645760.57,1504645760.57
1504645760.58,1504645760.58
1504645760.59,1504645760.59
1504645760.6,1504645760.6
1504645760.61,1504645760.61
1504645760.62,1504645760.62
1504645760.63,1504645760.63
1504645760.64,1504645760.64
1504645760.65,1504645760.65
1504645760.66,1504645760.66
1504645760.67,1504645760.67
1504645760.68,1504645760.68
1504645760.69,1504645760.69
1504645760.7,1504645760.7
1504645760.71,1504645760.71
1504645760.72,1504645760.72
1504645760.73,1504645760.73
1504645760.74,1504645760.74
1504645760.75,1504645760.75
1504645760.76,1504645760.76
1504645760.77,1504645760.77
1504645760.78,1504645760.78
1504645760.79,1504645760.79
1504645760.8,1504645760.8
1504645760.81,1504645760.81
1504645760.82,1504645760.82
1504645760.83,1504645760.83
1504645760.83,1504645760.84
1504645763.337,1504645763.34
1504645763.347,1504645763.35
1504645763.357,1504645763.36
1504645763.367,1504645763.37
1504645763.377,1504645763.38
1504645763.387,1504645763.39
1504645763.397,1504645763.4
1504645763.407,1504645763.41
1504645763.417,1504645763.42
1504645763.427,1504645763.43
1504645763.437,1504645763.44
1504645763.447,1504645763.45
1504645763.457,1504645763.46
1504645763.467,1504645763.47
1504645763.477,1504645763.48
1504645763.487,1504645763.49
1504645763.497,1504645763.5
1504645763.507,1504645763.51
1504645763.517,1504645763.52
1504645763.527,1504645763.53
1504645763.537,1504645763.54
1504645763.547,1504645763.55
1504645763.557,1504645763.56
1504645763.567,1504645763.57
1504645763.577,1504645763.58
1504645763.587,1504645763.59
1504645763.597,1504645763.6
1504645763.607,1504645763.61
1504645763.617,1504645763.62
1504645763.627,1504645763.63
1504645763.637,1504645763.64
1504645763.647,1504645763.65
1504645763.657,1504645763.66
1504645763.667,1504645763.67
1504645763.677,1504645763.68
1504645763.687,1504645763.69
1504645763.697,1504645763.7
1504645763.707,1504645763.71
1504645763.717,1504645763.72
1504645763.727,1504645763.73
1504645763.737,1504645763.74
1504645763.747,1504645763.75
1504645763.757,1504645763.76
1504645763.767,1504645763.77
1504645763.777,1504645763.78
1504645763.787,1504645763.79
1504645763.797,1504645763.8
1504645763.807,1504645763.81
1504645763.817,1504645763.82
1504645763.827,1504645763.83
1504645763.837,1504645763.84
1504645763.847,1504645763.85
1504645763.857,1504645763.86
1504645763.867,1504645763.87
1504645763.877,1504645763.88
1504645763.887,1504645763.89
1504645763.897,1504645763.9
1504645763.907,1504645763.91
1504645763.917,1504645763.92
1504645763.927,1504645763.93
1504645763.937,1504645763.94
1504645763.947,1504645763.95
1504645763.957,1504645763.96
1504645763.967,1504645763.97
1504645763.977,1504645763.98
1504645763.987,1504645763.99
1504645763.997,1504645764.0
1504645764.007,1504645764.01
1504645764.017,1504645764.02
1504645765.45,1504645765.45
1504645765.46,1504645765.46
1504645765.47,1504645765.47
1504645765.48,1504645765.48
1504645765.49,1504645765.49
1504645765.5,1504645765.5
1504645765.51,1504645765.51
1504645765.52,1504645765.52
1504645766.53,1504645766.53
1504645766.54,1504645766.54
