Truth,Error
146142240,146142240
146142300,146142301
146142360,146142369
146142420,146142407
146142480,146142470
146142540,146142540
146142600,146142606
146142660,146142667
146142720,146142719
146142780,146142767
146142840,146142822
146142900,146142900
146142960,146142958
146143020,146143024
146143080,146143090
146143140,146143133
146143200,146143214
146143260,146143258
146143320,146143320
146143380,146143382
146143440,146143424
146143500,146143524
146143560,146143559
146143620,146143632
146143680,146143675
146143740,146143727
146143800,146143792
146143860,146143851
146143920,146143903
146143980,146143957
146144040,146144048
146144100,146144095
146144160,146144162
146144220,146144233
146144280,146144277
146144340,146144341
146144400,146144411
146144460,146144464
146144520,146144523
146144580,146144572
146144640,146144633
146144700,146144708
146144760,146144759
146144820,146144829
146144880,146144888
146144940,146144945
146145000,146145008
146145060,146145063
146145120,146145132
146145180,146145162
146145240,146145235
146145300,146145304
146145360,146145377
146145420,146145406
146145480,146145477
146145540,146145545
146145600,146145614
146145660,146145658
146145720,146145702
146145780,146145784
146145840,146145849
146145900,146145906
146145960,146145965
146146020,146146027
146146080,146146075
146146140,146146147
146146200,146146209
146146260,146146261
146146320,146146314
146146380,146146376
146146440,146146448
146146500,146146496
146146560,146146573
146146620,146146623
146146680,146146680
146146740,146146749
146146800,146146801
146146860,146146882
146146920,146146935
146146980,146146975
146147040,146147039
146147100,146147083
146147160,146147169
146147220,146147225
146147280,146147283
146147340,146147328
146147400,146147416
146147460,146147473
146147520,146147518
146147580,146147576
146147640,146147637
146147700,146147709
146147760,146147764
146147820,146147820
146147880,146147879
146147940,146147929
146148000,146147996
146148060,146148045
146148120,146148130
146148180,146148180
146148240,146148241
146148300,146148297
146148360,146148352
146148420,146148402
146148480,146148473
146148540,146148536
146148600,146148597
146148660,146148669
146148720,146148729
146148780,146148772
146148840,146148833
146148900,146148910
146148960,146148940
146149020,146149019
146149080,146149088
146149140,146149142
146149200,146149197
146149260,146149267
146149320,146149316
146149380,146149373
146149440,146149443
146149500,146149500
146149560,146149566
146149620,146149632
146149680,146149694
146149740,146149718
146149800,146149804
146149860,146149866
146149920,146149929
146149980,146149979
146150040,146150039
146150100,146150104
146150160,146150154
146150220,146150206
146150280,146150288
146150340,146150347
146150400,146150390
146150460,146150471
146150520,146150513
146150580,146150584
146150640,146150629
146150700,146150701
146150760,146150755
146150820,146150817
146150880,146150884
146150940,146150947
146151000,146150992
146151060,146151075
146151120,146151113
146151180,146151166
146151240,146151239
146151300,146151319
146151360,146151357
146151420,146151408
146151480,146151475
146151540,146151544
146151600,146151606
146151660,146151665
146151720,146151731
146151780,146151800
146151840,146151842
146151900,146151905
146151960,146151961
146152020,146152025
146152080,146152093
146152140,146152145
146152200,146152192
146152260,146152270
146152320,146152336
146152380,146152383
146152440,146152460
146152500,146152511
146152560,146152548
146152620,146152618
146152680,146152671
146152740,146152737
146152800,146152793
146152860,146152863
146152920,146152927
146152980,146152963
146153040,146153048
146153100,146153100
146153160,146153171
146153220,146153219
146153280,146153260
146153340,146153340
146153400,146153404
146153460,146153465
146153520,146153520
146153580,146153571
146153640,146153633
146153700,146153694
146153760,146153752
146153820,146153821
146153880,146153885
146153940,146153949
146154000,146154005
146154060,146154060
146154120,146154127
146154180,146154181
146154240,146154232
146154300,146154310
146154360,146154361
146156280,146156281
146156340,146156345
146156400,146156393
146156460,146156466
146156520,146156509
146156580,146156588
146156640,146156640
146156700,146156697
146156760,146156762
146156820,146156832
146156880,146156871
146156940,146156939
146157000,146156989
146157060,146157069
146157120,146157127
146157180,146157172
146157240,146157238
146157300,146157290
146157360,146157360
146157420,146157430
146157480,146157475
146157540,146157540
146157600,146157585
146157660,146157676
146157720,146157709
146157780,146157781
146157840,146157837
146157900,146157910
146157960,146157959
146159820,146159826
146159880,146159879
146159940,146159951
146160000,146160014
146160060,146160071
146160120,146160137
146160180,146160198
146160240,146160222
146160300,146160296
146160360,146160351
146160420,146160428
146160480,146160484
146160540,146160531
146160600,146160617
146160660,146160663
146160720,146160738
146160780,146160777
146160840,146160850
146160900,146160914
146160960,146160959
146161020,146161025
146161080,146161082
146161140,146161139
146161200,146161205
146161260,146161244
146161320,146161329
146161380,146161383
146161440,146161431
146161500,146161509
146161560,146161543
146161620,146161611
146161680,146161693
146161740,146161747
146161800,146161796
146161860,146161876
146161920,146161920
146161980,146161980
146162040,146162042
146162100,146162108
146162160,146162167
146162220,146162213
146162280,146162279
146162340,146162347
146162400,146162413
146162460,146162464
146162520,146162530
146162580,146162590
146162640,146162633
146162700,146162700
146162760,146162783
146162820,146162820
146162880,146162889
146162940,146162930
146163000,146163032
146163060,146163055
146163120,146163128
146163180,146163187
146163240,146163228
146163300,146163300
146163360,146163373
146163420,146163417
146163480,146163491
146163540,146163540
146163600,146163614
146163660,146163684
146163720,146163712
146163780,146163785
146163840,146163836
146163900,146163894
146163960,146163962
146164020,146164024
146164080,146164086
146164140,146164146
146164200,146164181
146164260,146164258
146164320,146164302
146164380,146164385
146164440,146164450
146164500,146164504
146164560,146164558
146164620,146164625
146164680,146164689
146164740,146164747
146164800,146164797
146164860,146164859
146164920,146164934
146164980,146164981
146165040,146165043
146165100,146165102
146165160,146165167
146165220,146165227
146165280,146165280
146165340,146165339
146165400,146165400
146165460,146165463
146165520,146165527
146165580,146165569
146165640,146165656
146165700,146165692
146165760,146165762
146165820,146165812
146165880,146165877
146165940,146165941
146166000,146166007
146166060,146166064
146166120,146166129
146166180,146166179
146166240,146166257
146166300,146166287
146166360,146166364
146166420,146166424
146166480,146166478
146166540,146166541
146166600,146166594
146166660,146166665
146166720,146166718
146166780,146166789
146171640,146171645
146171700,146171700
146171760,146171765
146173920,146173923
146173980,146173989
146174040,146174040
146174100,146174107
146174160,146174161
146174220,146174218
146174280,146174293
146174340,146174339
146174400,146174403
146174460,146174447
146174520,146174529
146174580,146174578
146174640,146174640
146174700,146174698
146174760,146174764
146174820,146174816
146174880,146174871
146174940,146174942
146175000,146175003
146175060,146175057
146175120,146175128
146175180,146175191
146175240,146175235
146175300,146175305
146175360,146175365
146175420,146175407
146175480,146175470
146175540,146175520
146175600,146175615
146175660,146175658
146175720,146175718
146175780,146175787
146175840,146175857
146175900,146175906
146175960,146175977
146176020,146176034
146176080,146176118
146176140,146176133
146176200,146176198
146176260,146176255
146176320,146176327
146176380,146176374
146176440,146176449
146176500,146176484
146176560,146176571
146176620,146176626
146176680,146176696
146176740,146176748
146176800,146176803
146176860,146176865
146176920,146176902
146176980,146176980
146177040,146177043
146177100,146177119
146177160,146177162
146177220,146177206
146177280,146177303
146177340,146177332
146177400,146177401
146177460,146177452
146177520,146177487
146177580,146177589
146177640,146177637
146177700,146177708
146177760,146177756
146177820,146177827
146177880,146177897
146177940,146177947
146178000,146178000
146178060,146178057
146178120,146178121
146178180,146178169
146178240,146178242
146178300,146178307
146178360,146178347
146178420,146178409
146178480,146178499
146178540,146178541
146178600,146178619
146178660,146178667
146178720,146178728
146178780,146178783
146178840,146178858
146178900,146178914
146178960,146178960
146179020,146179003
146179080,146179069
146179140,146179140
146179200,146179192
146179260,146179267
146179320,146179325
146179380,146179386
146179440,146179447
146179500,146179502
146179560,146179565
146179620,146179623
146179680,146179671
146179740,146179740
146179800,146179800
146179860,146179870
146179920,146179918
146179980,146179973
146180040,146180060
146180100,146180108
146180160,146180172
146180220,146180237
146180280,146180279
146180340,146180351
146180400,146180403
146180460,146180450
146180520,146180523
146180580,146180583
146180640,146180646
146180700,146180699
146180760,146180759
146180820,146180811
146180880,146180889
146180940,146180922
146181000,146181001
146181060,146181057
146181120,146181117
146181180,146181183
146181240,146181238
146181300,146181284
146181360,146181341
146181420,146181403
146181480,146181473
146181540,146181538
146181600,146181598
146181660,146181661
146181720,146181722
146181780,146181777
146181840,146181827
146181900,146181897
146181960,146181955
146182020,146182037
146182080,146182090
146182140,146182133
146182200,146182200
146182260,146182273
146182320,146182323
146182380,146182391
146182440,146182443
146182500,146182504
146182560,146182567
146182620,146182616
146182680,146182675
146186220,146186212
146186280,146186282
146186340,146186354
146186400,146186396
146186460,146186467
146186520,146186520
146186580,146186603
146186640,146186661
146186700,146186701
146186760,146186760
146186820,146186826
146186880,146186880
146192520,146192543
146192580,146192580
146192640,146192636
146192700,146192682
146192760,146192763
146192820,146192826
146198100,146198099
146198160,146198143
146198220,146198222
146198280,146198288
146198340,146198335
146198400,146198397
146198460,146198446
146198520,146198525
146198580,146198571
146198640,146198649
146198700,146198711
146198760,146198780
146198820,146198833
146198880,146198892
146198940,146198941
146199000,146199021
146199060,146199041
146199120,146199110
146199180,146199198
146199240,146199234
146199300,146199290
146199360,146199355
146199420,146199429
146199480,146199491
146199540,146199547
146199600,146199597
146199660,146199659
146199720,146199727
146199780,146199779
146199840,146199846
146199900,146199888
146199960,146199972
146200020,146200022
146200080,146200080
146200140,146200136
146200200,146200179
146200260,146200274
146200320,146200316
146200380,146200380
