date,Error
145661280,145661268
145661340,145661348
145661400,145661411
145661460,145661461
145661520,145661524
145661580,145661573
145661640,145661630
145661700,145661710
145661760,145661760
145661820,145661818
145661880,145661878
145661940,145661945
145662000,145661996
145662060,145662054
145662120,145662115
145662180,145662177
145662240,145662234
145662300,145662299
145662360,145662354
145662420,145662414
145662480,145662497
145662540,145662539
145662600,145662615
145662660,145662648
145662720,145662725
145662780,145662779
145662840,145662854
145662900,145662894
145662960,145662975
145663020,145663013
145663080,145663079
145663140,145663127
145663200,145663198
145663260,145663256
145663320,145663307
145663380,145663360
145663440,145663446
145663500,145663502
145663560,145663552
145663620,145663617
145663680,145663671
145663740,145663737
145663800,145663800
145663860,145663861
145663920,145663913
145663980,145663976
145664040,145664043
145664100,145664092
145664160,145664153
145664220,145664219
145664280,145664282
145664340,145664334
145664400,145664405
145664460,145664458
145664520,145664512
145664580,145664579
145664640,145664624
145664700,145664680
145664760,145664761
145664820,145664801
145664880,145664870
145664940,145664947
145665000,145665001
145665060,145665050
145665120,145665118
145668720,145668727
145668780,145668766
145668840,145668840
145668900,145668893
145668960,145668960
145669020,145669016
145669080,145669081
145669140,145669144
145669200,145669195
145669260,145669264
145669320,145669316
145669380,145669384
145669440,145669449
145669500,145669500
145669560,145669560
145669620,145669600
145669680,145669671
145669740,145669732
145669800,145669797
145669860,145669844
145669920,145669905
145669980,145669978
145670040,145670040
145670100,145670107
145670160,145670172
145670220,145670223
145670280,145670275
145670340,145670344
145670400,145670391
145670460,145670460
145670520,145670535
145670580,145670592
145670640,145670635
145670700,145670707
145670760,145670755
145670820,145670812
145670880,145670862
145670940,145670943
145671000,145671001
145671060,145671067
145671120,145671126
145671180,145671176
145671240,145671246
145671300,145671316
145671360,145671381
145674540,145674544
145674600,145674591
145674660,145674661
145674720,145674706
145674780,145674767
145674840,145674858
145674900,145674900
145674960,145674969
145675020,145674992
145675080,145675076
145675140,145675137
145675200,145675193
145675260,145675260
145675320,145675310
145675380,145675390
145675440,145675444
145675500,145675487
145675560,145675562
145675620,145675621
145675680,145675694
145675740,145675748
145675800,145675787
145675860,145675851
145675920,145675927
145675980,145675965
145676040,145676043
145676100,145676092
145676160,145676163
145676220,145676223
145676280,145676281
145676340,145676331
145676400,145676399
145676460,145676470
145676520,145676517
145676580,145676582
145676640,145676654
145676700,145676717
145676760,145676773
145676820,145676820
145676880,145676880
145676940,145676937
145677000,145676993
145677060,145677057
145677120,145677104
145677180,145677183
145677240,145677236
145677300,145677309
145677360,145677368
145677420,145677431
145677480,145677471
145677540,145677536
145677600,145677591
145677660,145677643
145677720,145677712
145677780,145677771
145677840,145677849
145677900,145677871
145677960,145677963
145678020,145678016
145678080,145678074
145678140,145678135
145678200,145678202
145678260,145678258
145684200,145684193
145684260,145684250
145684320,145684314
145684380,145684386
145684440,145684419
145684500,145684478
145684560,145684577
145684620,145684610
145684680,145684689
145684740,145684720
145684800,145684806
145684860,145684844
145684920,145684909
145684980,145684965
145685040,145685043
145685100,145685088
145685160,145685149
145685220,145685224
145685280,145685293
145685340,145685342
145685400,145685400
145685460,145685465
145685520,145685534
145685580,145685576
145685640,145685629
145685700,145685716
145685760,145685772
145685820,145685806
145685880,145685886
145685940,145685942
145686000,145685998
145686060,145686047
145686120,145686104
145686180,145686173
145686240,145686238
145686300,145686314
145686360,145686345
145686420,145686428
145686480,145686480
145686540,145686546
145686600,145686618
145686660,145686654
145686720,145686720
145686780,145686762
145686840,145686832
145686900,145686913
145686960,145686978
145687020,145687020
145687080,145687078
145687140,145687142
145687200,145687200
145687260,145687280
145687320,145687308
145687380,145687362
145687440,145687431
145687500,145687485
145687560,145687560
145687620,145687619
145687680,145687664
145687740,145687738
145687800,145687796
145687860,145687860
145687920,145687912
145687980,145687974
145688040,145688036
145688100,145688111
145688160,145688147
145688220,145688213
145688280,145688279
145688340,145688338
145688400,145688409
145688460,145688455
145688520,145688521
145688580,145688579
145688640,145688630
145688700,145688695
145688760,145688758
145688820,145688811
145688880,145688903
145692000,145691976
145692060,145692052
145692120,145692126
145692180,145692179
145692240,145692230
145692300,145692298
145692360,145692360
145692420,145692426
145692480,145692471
145692540,145692538
145692600,145692601
145692660,145692668
145692720,145692706
145692780,145692775
145692840,145692821
145692900,145692890
145692960,145692961
145693020,145693035
145693080,145693076
145693140,145693134
145693200,145693189
145693260,145693245
145693320,145693310
145693380,145693384
145693440,145693418
145693500,145693496
145693560,145693552
145693620,145693608
145693680,145693680
145693740,145693731
145693800,145693788
145693860,145693853
145693920,145693903
145693980,145693962
145699920,145699922
145699980,145699980
145700040,145700030
145700100,145700099
145700160,145700131
145700220,145700208
145700280,145700283
145700340,145700335
145700400,145700376
145700460,145700444
145700520,145700526
145700580,145700560
145700640,145700639
145700700,145700680
145700760,145700766
145700820,145700822
145700880,145700886
145700940,145700935
145701000,145701001
145701060,145701060
145701120,145701105
145701180,145701179
145701240,145701231
145701300,145701286
145701360,145701347
145701420,145701428
145701480,145701486
145701540,145701535
145701600,145701578
145701660,145701663
145701720,145701729
145701780,145701784
145701840,145701836
145701900,145701884
145701960,145701957
145702020,145702009
145702080,145702070
145702140,145702138
145702200,145702192
145702260,145702259
145702320,145702327
145702380,145702363
145702440,145702440
145702500,145702501
145702560,145702555
145702620,145702598
145702680,145702670
145702740,145702760
145702800,145702805
145702860,145702846
145702920,145702915
145702980,145702974
145703040,145703039
145703100,145703100
145703160,145703165
145703220,145703220
145703280,145703270
145703340,145703346
145703400,145703391
145703460,145703463
145703520,145703536
145703580,145703580
145703640,145703622
145703700,145703704
145703760,145703761
145703820,145703808
145703880,145703884
145703940,145703939
145704000,145703988
145704060,145704060
145704120,145704117
145704180,145704160
145704240,145704240
145704300,145704282
145704360,145704362
145704420,145704404
145704480,145704482
145704540,145704539
145704600,145704583
145704660,145704662
145704720,145704728
145704780,145704763
145704840,145704829
145704900,145704887
145704960,145704954
145705020,145705031
145705080,145705078
145705140,145705150
145705200,145705196
145705260,145705269
145705320,145705311
145705380,145705373
145705440,145705421
145705500,145705505
145705560,145705556
145705620,145705613
145705680,145705667
145705740,145705743
145705800,145705800
145705860,145705848
145705920,145705930
145705980,145705978
145706040,145706036
145706100,145706115
145706160,145706157
145706220,145706216
145706280,145706275
145706340,145706359
145706400,145706419
145706460,145706467
145706520,145706517
145706580,145706572
145706640,145706642
145706700,145706699
145706760,145706743
145706820,145706829
145706880,145706873
145706940,145706944
145707000,145706997
145707060,145707058
145707120,145707105
145707180,145707170
145707240,145707232
145707300,145707298
145707360,145707361
145707420,145707416
145707480,145707471
145707540,145707548
145707600,145707598
145707660,145707662
145707720,145707721
145707780,145707770
145707840,145707832
145707900,145707906
145707960,145707977
145708020,145708022
145708080,145708072
145708140,145708150
145708200,145708182
145708260,145708250
145708320,145708330
145708380,145708374
145708440,145708453
145708500,145708481
145708560,145708552
145708620,145708621
145708680,145708680
145708740,145708740
145708800,145708798
145708860,145708852
145708920,145708927
145708980,145708972
145709040,145709026
145709100,145709097
145709160,145709133
145709220,145709226
145709280,145709282
145709340,145709338
145709400,145709392
145709460,145709440
145709520,145709501
145709580,145709584
145709640,145709639
145709700,145709701
145709760,145709757
145709820,145709821
145709880,145709863
145709940,145709944
145710000,145710001
145710060,145710066
145710120,145710120
145710180,145710168
145710240,145710242
145710300,145710287
145710360,145710367
145710420,145710421
145710480,145710472
145710540,145710541
145710600,145710613
145715160,145715144
145715220,145715219
145715280,145715293
145715340,145715340
145715400,145715407
145715460,145715470
145715520,145715520
145715580,145715589
145715640,145715636
145715700,145715700
145715760,145715743
145715820,145715811
145715880,145715875
145715940,145715943
145716000,145715987
145716060,145716060
145716120,145716103
145716180,145716175
145716240,145716232
145716300,145716313
145716360,145716351
145716420,145716417
145716480,145716486
145716540,145716531
145716600,145716602
145716660,145716657
145716720,145716709
145716780,145716771
145716840,145716845
145716900,145716892
145716960,145716965
145717020,145717019
145717080,145717070
145717140,145717138
145722900,145722882
145722960,145722948
145723020,145723026
145723080,145723082
145723140,145723132
145723200,145723185
145723260,145723261
145723320,145723314
145723380,145723387
145723440,145723448
145723500,145723505
145723560,145723561
145723620,145723620
145723680,145723686
145723740,145723731
145723800,145723783
145723860,145723863
145723920,145723920
145723980,145723980
145724040,145724037
145724100,145724076
145724160,145724186
145724220,145724245
145724280,145724273
145724340,145724346
145724400,145724399
145724460,145724460
145724520,145724521
145724580,145724588
145724640,145724632
145724700,145724705
145724760,145724765
145724820,145724793
145724880,145724892
145724940,145724944
145725000,145724993
145725060,145725059
145725120,145725123
145725180,145725176
145725240,145725243
145725300,145725278
145725360,145725360
145725420,145725429
145725480,145725485
145725540,145725540
145725600,145725591
145725660,145725659
145725720,145725707
145725780,145725780
145725840,145725837
145725900,145725902
145725960,145725971
145726020,145726026
145726080,145726070
145726140,145726129
145726200,145726190
145726260,145726250
145726320,145726308
145726380,145726397
145726440,145726450
145726500,145726493
145726560,145726559
145726620,145726642
145726680,145726661
145726740,145726741
