Truth,Error
145414740,145414737
145414800,145414800
145414860,145414855
145414920,145414922
145414980,145414983
145415040,145415049
145415100,145415098
145415160,145415137
145415220,145415194
145415280,145415260
145415340,145415336
145415400,145415395
145415460,145415459
145415520,145415510
145415580,145415569
145415640,145415641
145415700,145415702
145415760,145415754
145415820,145415816
145415880,145415880
145415940,145415941
145416000,145415985
145416060,145416049
145420620,145420607
145420680,145420683
145420740,145420730
145420800,145420797
145420860,145420853
145420920,145420907
145420980,145420980
145421040,145421023
145421100,145421101
145421160,145421147
145421220,145421199
145421280,145421276
145421340,145421340
145421400,145421401
145421460,145421464
145421520,145421493
145421580,145421566
145421640,145421638
145421700,145421711
145421760,145421763
145421820,145421835
145421880,145421871
145421940,145421939
145422000,145421986
145422060,145422052
145422120,145422109
145422180,145422170
145422240,145422233
145422300,145422297
145422360,145422357
145422420,145422421
145422480,145422478
145422540,145422533
145422600,145422591
145422660,145422653
145422720,145422712
145422780,145422780
145422840,145422844
145422900,145422908
145422960,145422949
145426320,145426311
145426380,145426377
145426440,145426446
145426500,145426491
145426560,145426566
145426620,145426630
145426680,145426685
145426740,145426752
145426800,145426808
145426860,145426871
145426920,145426932
145426980,145426979
145427040,145427032
145427100,145427074
145427160,145427143
145427220,145427212
145427280,145427273
145427340,145427335
145427400,145427386
145427460,145427441
145427520,145427515
145427580,145427575
145427640,145427628
145431720,145431721
145431780,145431786
145431840,145431831
145431900,145431891
145431960,145431953
145432020,145432024
145432080,145432055
145432140,145432126
145432200,145432198
145432260,145432254
145432320,145432335
145432380,145432380
145432440,145432430
145432500,145432481
145432560,145432553
145432620,145432603
145432680,145432680
145432740,145432738
145432800,145432800
145432860,145432876
145432920,145432907
145432980,145432975
145433040,145433024
145433100,145433096
145433160,145433171
145433220,145433221
145433280,145433275
145433340,145433339
145433400,145433384
145433460,145433453
145433520,145433517
145433580,145433577
145433640,145433621
145433700,145433700
145433760,145433759
145433820,145433813
145433880,145433877
145433940,145433922
145434000,145433982
145434060,145434058
145434120,145434110
145434180,145434176
145434240,145434244
145434300,145434295
145434360,145434328
145434420,145434415
145434480,145434472
145434540,145434534
145434600,145434604
145434660,145434641
145434720,145434719
145434780,145434791
145434840,145434830
145434900,145434900
145434960,145434965
145435020,145435019
145435080,145435070
145435140,145435129
145435200,145435203
145435260,145435261
145435320,145435309
145435380,145435365
145435440,145435424
145435500,145435512
145435560,145435556
145435620,145435639
145435680,145435681
145435740,145435740
145435800,145435800
145435860,145435865
145435920,145435907
145435980,145435997
145436040,145436035
145436100,145436089
145436160,145436160
145436220,145436226
145436280,145436266
145436340,145436341
145436400,145436389
145436460,145436451
145436520,145436512
145436580,145436583
145436640,145436625
145436700,145436698
145436760,145436753
145436820,145436808
145436880,145436864
145436940,145436924
145437000,145436980
145437060,145437064
145437120,145437114
145437180,145437178
145437240,145437247
145437300,145437284
145437360,145437347
145437420,145437419
145437480,145437458
145437540,145437531
145437600,145437587
145437660,145437660
145437720,145437712
145437780,145437796
145437840,145437845
145437900,145437888
145437960,145437953
145443300,145443307
145443360,145443347
145443420,145443410
145443480,145443479
145443540,145443530
145443600,145443581
145443660,145443657
145443720,145443709
145443780,145443781
145443840,145443831
145443900,145443890
145443960,145443954
145444020,145444026
145444080,145444085
145444140,145444126
145444200,145444223
145444260,145444253
145444320,145444305
145444380,145444384
145444440,145444433
145444500,145444517
145444560,145444564
145444620,145444615
145444680,145444691
145444740,145444744
145444800,145444784
145444860,145444864
145444920,145444911
145444980,145444976
145445040,145445038
145445100,145445088
145445160,145445143
145445220,145445220
145445280,145445263
145445340,145445311
145445400,145445388
145445460,145445460
145445520,145445514
145445580,145445588
145445640,145445638
145445700,145445689
145445760,145445752
145445820,145445802
145445880,145445886
145445940,145445923
145446000,145445987
145446060,145446055
145446120,145446117
145446180,145446161
145446240,145446227
145446300,145446299
145446360,145446367
145446420,145446420
145446480,145446476
145446540,145446521
145446600,145446590
145446660,145446661
145446720,145446726
145446780,145446784
145446840,145446838
145446900,145446908
145446960,145446984
145447020,145447011
145447080,145447069
145447140,145447151
145447200,145447199
145447260,145447258
145447320,145447320
145447380,145447370
145447440,145447426
145447500,145447489
145447560,145447568
145447620,145447602
145447680,145447680
145450800,145450799
145450860,145450846
145450920,145450918
145450980,145450994
145451040,145451037
145451100,145451086
145451160,145451138
145451220,145451209
145451280,145451259
145451340,145451344
145451400,145451403
145451460,145451448
145451520,145451522
145451580,145451571
145451640,145451636
145451700,145451700
145451760,145451752
145451820,145451820
145451880,145451860
145451940,145451938
145452000,145451996
145452060,145452036
145452120,145452098
145452180,145452158
145452240,145452240
145452300,145452298
145452360,145452359
145452420,145452403
145452480,145452487
145452540,145452545
145452600,145452589
145452660,145452667
145452720,145452714
145452780,145452759
145452840,145452820
145452900,145452903
145452960,145452955
145453020,145453024
145453080,145453076
145455360,145455333
145455420,145455413
145455480,145455473
145455540,145455532
145455600,145455596
145455660,145455648
145455720,145455707
145455780,145455794
145455840,145455833
145455900,145455905
145455960,145455948
145456020,145456032
145456080,145456091
145456140,145456139
145456200,145456186
145456260,145456257
145456320,145456317
145456380,145456379
145456440,145456427
145456500,145456481
145456560,145456558
145456620,145456616
145456680,145456677
145456740,145456746
145456800,145456782
145456860,145456866
145456920,145456909
145456980,145456973
145457040,145457028
145457100,145457097
145457160,145457137
145457220,145457211
145457280,145457271
145457340,145457348
145457400,145457398
145457460,145457462
145457520,145457517
145457580,145457566
145457640,145457645
145457700,145457688
145457760,145457751
145457820,145457818
145457880,145457885
145457940,145457934
145458000,145458011
145458060,145458051
145458120,145458122
145458180,145458177
145458240,145458251
145458300,145458299
145458360,145458338
145458420,145458426
145458480,145458476
145458540,145458531
145458600,145458608
145458660,145458653
145458720,145458721
145458780,145458769
145458840,145458828
145458900,145458914
145458960,145458949
145459020,145459011
145459080,145459059
145459140,145459152
145459200,145459200
145459260,145459259
145459320,145459325
145459380,145459363
145459440,145459431
145459500,145459496
145459560,145459541
145459620,145459629
145459680,145459676
145459740,145459733
145459800,145459799
145459860,145459849
145459920,145459917
145459980,145460010
145460040,145460042
145460100,145460112
145460160,145460153
145460220,145460209
145460280,145460280
145460340,145460323
145460400,145460373
145460460,145460463
145460520,145460522
145460580,145460584
145460640,145460637
145460700,145460715
145460760,145460756
145460820,145460811
145460880,145460846
145460940,145460936
145461000,145461004
145461060,145461057
145461120,145461127
145461180,145461198
145461240,145461235
145461300,145461308
145461360,145461341
145461420,145461426
145461480,145461477
145461540,145461534
145461600,145461595
145461660,145461655
145461720,145461713
145461780,145461778
145461840,145461835
145461900,145461885
145461960,145461960
145462020,145462010
145462080,145462086
145462140,145462136
145462200,145462198
145462260,145462236
145462320,145462304
145462380,145462385
145462440,145462429
145462500,145462491
145466880,145466888
145466940,145466941
145467000,145466986
145467060,145467043
145467120,145467114
145467180,145467162
145467240,145467229
145467300,145467295
145467360,145467352
145467420,145467413
145467480,145467463
145467540,145467539
145467600,145467605
145467660,145467651
145467720,145467723
145467780,145467802
145467840,145467836
145467900,145467902
145467960,145467958
145468020,145468025
145468080,145468059
145468140,145468126
145468200,145468198
145468260,145468264
145468320,145468318
145468380,145468360
145468440,145468428
145468500,145468489
145468560,145468560
145468620,145468609
145468680,145468670
145468740,145468746
145468800,145468809
145468860,145468852
145468920,145468920
145468980,145468958
145469040,145469038
145469100,145469107
145469160,145469161
145469220,145469218
145469280,145469273
145469340,145469330
145469400,145469395
145469460,145469441
145469520,145469532
145469580,145469581
145469640,145469635
145469700,145469690
145469760,145469756
145469820,145469823
145469880,145469886
145469940,145469927
145470000,145469987
145470060,145470076
145470120,145470127
145470180,145470183
145470240,145470235
145470300,145470305
145470360,145470344
145470420,145470431
145470480,145470476
145470540,145470543
145470600,145470602
145470660,145470655
145470720,145470715
145470780,145470788
145470840,145470846
145470900,145470879
145470960,145470940
145471020,145471007
145471080,145471068
145471140,145471125
145471200,145471199
145471260,145471252
145471320,145471328
145471380,145471390
145471440,145471436
145471500,145471512
145471560,145471557
145471620,145471612
145471680,145471677
145471740,145471745
145471800,145471780
145471860,145471854
145471920,145471919
145471980,145471980
145472040,145472033
145472100,145472100
145472160,145472159
145472220,145472211
145472280,145472297
145472340,145472340
145472400,145472393
145472460,145472451
145472520,145472526
145472580,145472578
145472640,145472661
145472700,145472692
145472760,145472744
145472820,145472816
145472880,145472878
145472940,145472915
145473000,145472993
145473060,145473053
145473120,145473113
145473180,145473170
145473240,145473223
145473300,145473303
145473360,145473351
145473420,145473406
145473480,145473469
145473540,145473532
145473600,145473598
145473660,145473662
145473720,145473707
145473780,145473772
145473840,145473823
145473900,145473863
145473960,145473958
145474020,145474031
145474080,145474081
145474140,145474131
145474200,145474197
145474260,145474245
145474320,145474315
145474380,145474372
145474440,145474428
145474500,145474500
145474560,145474581
145474620,145474632
145474680,145474676
145474740,145474744
145474800,145474804
145474860,145474850
145474920,145474922
145474980,145474962
145475040,145475028
145475100,145475099
145475160,145475152
145475220,145475233
145475280,145475282
145475340,145475333
145475400,145475392
145475460,145475458
145475520,145475506
145475580,145475581
145475640,145475623
145475700,145475702
145475760,145475755
145475820,145475820
145475880,145475866
145475940,145475939
145476000,145476020
145476060,145476052
145476120,145476120
145476180,145476191
145476240,145476243
145476300,145476300
145476360,145476346
145476420,145476404
145476480,145476477
145476540,145476532
145476600,145476596
145476660,145476659
145476720,145476710
145476780,145476780
145476840,145476854
145476900,145476886
145476960,145476952
145477020,145477016
145477080,145477087
145477140,145477125
145477200,145477186
145477260,145477235
145477320,145477312
145477380,145477382
145477440,145477446
145477500,145477500
145477560,145477550
145477620,145477623
145477680,145477679
145477740,145477717
145477800,145477784
145477860,145477871
145477920,145477920
145477980,145477963
145478040,145478044
145478100,145478106
145478160,145478152
145478220,145478222
145478280,145478239
145478340,145478345
145478400,145478407
145478460,145478445
145478520,145478519
145478580,145478573
145478640,145478635
145478700,145478692
145478760,145478743
145478820,145478834
145478880,145478873
145478940,145478938
145479000,145478986
145479060,145479046
145479120,145479120
145479180,145479181
145479240,145479244
145479300,145479307
145479360,145479354
145479420,145479412
145479480,145479483
145479540,145479530
145479600,145479604
145479660,145479660
145479720,145479727
145479780,145479782
145479840,145479826
145479900,145479888
145479960,145479963
145480020,145480035
145480080,145480063
145480140,145480137
145480200,145480199
145480260,145480241
145480320,145480320
145480380,145480376
145480440,145480416
145480500,145480512
145480560,145480548
145480620,145480604
145480680,145480680
145480740,145480741
145480800,145480803
145480860,145480853
145480920,145480916
145480980,145480969
145481040,145481023
145481100,145481106
145481160,145481155
145481220,145481215
145481280,145481257
145481340,145481335
145481400,145481388
145481460,145481455
145481520,145481514
145481580,145481572
145481640,145481645
145481700,145481700
145481760,145481767
145481820,145481803
145481880,145481870
145481940,145481936
145482000,145481992
145482060,145482056
145482120,145482105
145482180,145482169
145482240,145482220
145482300,145482288
145482360,145482362
145482420,145482414
145482480,145482491
145482540,145482531
145482600,145482598
145482660,145482644
145482720,145482742
145482780,145482775
145482840,145482844
145482900,145482900
145482960,145482951
145483020,145483003
145483080,145483078
145483140,145483131
145483200,145483195
145483260,145483262
145483320,145483317
145483380,145483380
145483440,145483438
145483500,145483482
145483560,145483569
145483620,145483627
145483680,145483665
145483740,145483741
145483800,145483790
145483860,145483849
145483920,145483916
145483980,145483993
145484040,145484046
145484100,145484102
145484160,145484145
145484220,145484241
145484280,145484284
145484340,145484313
145484400,145484400
145484460,145484452
145484520,145484520
145484580,145484580
145484640,145484627
145484700,145484714
145484760,145484758
145484820,145484825
145484880,145484889
145484940,145484929
145485000,145484987
145485060,145485067
145485120,145485129
145485180,145485163
145485240,145485256
145485300,145485294
145485360,145485362
145485420,145485421
145485480,145485467
145485540,145485528
145485600,145485576
145485660,145485645
145485720,145485702
145485780,145485777
145485840,145485849
145485900,145485896
145485960,145485960
145486020,145486023
145486080,145486082
145486140,145486133
145486200,145486182
145486260,145486252
145486320,145486317
145486380,145486368
145486440,145486440
145486500,145486494
145486560,145486562
145486620,145486608
145486680,145486667
145486740,145486753
145486800,145486797
145486860,145486861
145486920,145486906
145486980,145486973
145487040,145487042
145487100,145487111
145487160,145487149
145487220,145487208
145487280,145487276
145487340,145487321
145487400,145487396
145487460,145487456
145487520,145487523
145487580,145487590
145487640,145487641
145487700,145487703
145487760,145487757
145487820,145487813
145487880,145487857
145487940,145487928
145488000,145487999
145488060,145488040
145488120,145488119
145488180,145488172
145488240,145488226
145488300,145488292
145488360,145488363
145488420,145488424
145488480,145488457
145488540,145488535
145488600,145488605
