Date_Time,Error
10944324,10944316
10944360,10944368
10944396,10944387
10944432,10944436
10944468,10944465
10944504,10944493
10944540,10944535
10944576,10944581
10944612,10944604
10944648,10944645
10944684,10944690
10944720,10944715
10944756,10944758
10944792,10944784
10944828,10944828
10944864,10944862
10944900,10944900
10944936,10944932
10944972,10944977
10945008,10944999
10945044,10945049
10945080,10945080
10945116,10945112
10945152,10945153
10945188,10945190
10945224,10945224
10945260,10945258
10945296,10945305
10945332,10945332
10945368,10945363
10945404,10945413
10945440,10945443
10945476,10945476
10945512,10945507
10945548,10945552
10945584,10945582
10945620,10945618
10945656,10945654
10950120,10950120
10950156,10950153
10950192,10950191
10950228,10950236
10950264,10950267
10950300,10950300
10950336,10950337
10950372,10950370
10950408,10950411
10950444,10950442
10950480,10950477
10950516,10950522
10950552,10950552
10950588,10950592
10950624,10950621
10950660,10950659
10950696,10950699
10950732,10950732
10950768,10950768
10950804,10950804
10950840,10950831
10950876,10950878
10950912,10950912
10950948,10950940
10950984,10950987
10951020,10951024
10951056,10951065
10951092,10951092
10951128,10951131
10951164,10951156
10951200,10951211
10951236,10951236
10951272,10951273
10951308,10951308
10951344,10951340
10951380,10951373
10951416,10951418
10951452,10951445
10951488,10951491
10951524,10951521
10951560,10951562
10951596,10951596
10951632,10951630
10951668,10951665
10951704,10951706
10951740,10951744
10951776,10951782
10951812,10951806
10951848,10951847
10951884,10951884
10951920,10951926
10951956,10951956
10951992,10951983
10952028,10952026
10952064,10952053
10952100,10952106
10952136,10952136
10952172,10952175
10952208,10952195
10952244,10952243
10952280,10952275
10952316,10952316
10952352,10952356
10952388,10952383
10952424,10952430
10952460,10952459
10952496,10952499
10952532,10952530
10957500,10957500
10957536,10957537
10957572,10957574
10957608,10957610
10957644,10957636
10957680,10957681
10957716,10957713
10957752,10957750
10957788,10957792
10957824,10957818
10957860,10957865
10957896,10957897
10957932,10957924
10957968,10957965
10958004,10958000
10958040,10958037
10958076,10958077
10958112,10958116
10958148,10958155
10958184,10958183
10958220,10958223
10958256,10958254
10958292,10958292
10958328,10958327
10958364,10958368
10958400,10958393
10958436,10958434
10958472,10958466
10958508,10958509
10958544,10958545
10958580,10958582
10958616,10958606
10958652,10958649
10958688,10958686
10958724,10958725
10958760,10958755
10958796,10958798
10958832,10958834
10958868,10958868
10958904,10958891
10958940,10958933
10958976,10958980
10959012,10959011
10959048,10959042
10959084,10959077
10959120,10959118
10959156,10959156
10959192,10959183
10959228,10959227
10959264,10959267
10959300,10959304
10959336,10959334
10959372,10959365
10959408,10959409
10959444,10959438
10959480,10959485
10959516,10959517
10959552,10959542
10959588,10959587
10959624,10959621
10959660,10959650
10959696,10959703
10959732,10959731
10959768,10959766
10959804,10959805
10959840,10959839
10959876,10959872
10959912,10959913
10959948,10959945
10959984,10959988
10960020,10960014
10960056,10960052
10960092,10960098
10960128,10960128
10960164,10960161
10960200,10960207
10960236,10960236
10960272,10960265
10960308,10960305
10960344,10960344
10960380,10960381
10960416,10960409
10960452,10960452
10960488,10960484
10960524,10960523
10960560,10960557
10960596,10960597
10960632,10960630
10960668,10960672
10960704,10960701
10960740,10960742
10960776,10960770
10960812,10960804
10960848,10960848
10960884,10960879
10960920,10960918
10960956,10960952
10960992,10960997
10961028,10961028
10961064,10961065
10961100,10961095
10961136,10961135
10961172,10961169
10961208,10961207
10961244,10961246
10961280,10961279
10961316,10961312
10961352,10961360
10961388,10961392
10961424,10961420
10961460,10961456
10961496,10961497
10961532,10961531
10961568,10961569
10961604,10961603
10961640,10961635
10961676,10961674
10961712,10961710
10961748,10961748
10961784,10961782
10961820,10961807
10961856,10961853
10961892,10961898
10961928,10961925
10961964,10961972
10962000,10961999
10962036,10962029
10962072,10962069
10962108,10962110
10962144,10962144
10962180,10962184
10962216,10962216
10962252,10962255
10962288,10962286
10962324,10962317
10962360,10962364
10962396,10962400
10973628,10973631
10973664,10973659
10973700,10973701
10973736,10973727
10973772,10973773
10973808,10973798
10973844,10973834
10973880,10973878
10973916,10973915
10973952,10973954
10973988,10973983
10974024,10974030
10974060,10974051
10974096,10974097
10974132,10974133
10974168,10974166
10974204,10974199
10974240,10974241
10974276,10974276
10974312,10974308
10974348,10974352
10974384,10974397
10974420,10974416
10974456,10974463
10974492,10974499
10974528,10974528
10974564,10974570
10974600,10974605
10974636,10974637
10974672,10974677
10974708,10974705
10974744,10974739
10974780,10974777
10974816,10974815
10974852,10974862
10974888,10974877
10974924,10974928
10974960,10974956
10974996,10974999
10975032,10975038
10975068,10975066
10975104,10975106
10975140,10975146
10975176,10975175
10975212,10975206
10975248,10975248
10975284,10975287
10975320,10975320
10975356,10975352
10975392,10975398
10975428,10975427
10975464,10975458
10975500,10975493
10975536,10975533
10975572,10975576
10975608,10975608
10975644,10975645
10975680,10975678
10975716,10975716
10975752,10975758
10975788,10975788
10975824,10975824
10975860,10975863
10975896,10975891
10975932,10975929
10975968,10975962
10976004,10976005
10976040,10976044
10976076,10976078
10976112,10976115
10976148,10976142
10976184,10976183
10976220,10976227
10976256,10976258
10976292,10976300
10976328,10976331
10976364,10976374
10976400,10976397
10976436,10976428
10976472,10976465
10976508,10976503
10976544,10976543
10976580,10976578
10976616,10976619
10976652,10976652
10976688,10976690
10976724,10976732
10976760,10976760
10976796,10976786
10976832,10976834
10976868,10976872
10976904,10976910
10976940,10976942
10976976,10976978
10977012,10977013
10977048,10977053
10977084,10977092
10977120,10977111
10977156,10977156
10977192,10977194
10977228,10977224
10977264,10977268
10977300,10977303
10977336,10977339
10977372,10977375
10977408,10977408
10977444,10977444
10977480,10977480
10977516,10977516
10977552,10977553
10977588,10977590
10977624,10977622
10977660,10977660
10977696,10977696
10977732,10977728
10977768,10977768
10977804,10977804
10977840,10977836
10977876,10977876
10977912,10977912
10977948,10977938
10977984,10977983
10978020,10978017
10978056,10978050
10978092,10978089
10978128,10978132
10978164,10978172
10978200,10978200
10978236,10978236
10978272,10978268
10978308,10978302
10978344,10978342
10978380,10978378
10978416,10978419
10978452,10978462
10978488,10978486
10978524,10978522
10978560,10978565
10978596,10978590
10978632,10978643
10978668,10978672
10978704,10978705
10978740,10978742
10978776,10978778
10978812,10978811
10978848,10978848
10978884,10978887
10978920,10978923
10978956,10978951
10978992,10978990
10979028,10979028
10979064,10979060
10979100,10979102
10979136,10979131
10979172,10979171
10979208,10979209
10979244,10979242
10979280,10979281
10979316,10979311
10979352,10979353
10979388,10979395
10979424,10979428
10979460,10979471
10979496,10979488
10979532,10979532
10979568,10979568
10979604,10979608
10979640,10979644
10979676,10979672
10979712,10979713
10979748,10979744
10979784,10979782
10979820,10979818
10979856,10979855
10979892,10979883
10979928,10979933
10979964,10979957
10980000,10980000
10980036,10980038
10980072,10980072
10980108,10980112
10980144,10980142
10980180,10980180
10980216,10980215
10980252,10980255
10980288,10980282
10980324,10980324
10980360,10980364
10983600,10983601
10983636,10983638
10983672,10983674
10983708,10983711
10983744,10983744
10983780,10983772
10983816,10983822
10983852,10983858
10983888,10983889
10983924,10983913
10983960,10983955
10983996,10984004
10984032,10984040
10984068,10984065
10984104,10984104
10984140,10984135
10984176,10984179
10984212,10984211
10984248,10984244
10984284,10984275
10984320,10984324
10984356,10984352
10984392,10984392
10984428,10984436
10984464,10984464
10984500,10984509
10984536,10984545
10984572,10984575
10988424,10988425
10988460,10988465
10988496,10988488
10988532,10988532
10988568,10988573
10988604,10988596
10988640,10988635
10988676,10988681
10988712,10988710
10988748,10988751
10988784,10988782
10988820,10988820
10988856,10988856
10988892,10988891
10988928,10988928
10988964,10988960
10989000,10988997
10989036,10989039
10989072,10989071
10989108,10989112
10989144,10989138
10989180,10989187
10989216,10989206
10989252,10989259
10989288,10989287
10989324,10989325
10989360,10989359
10989396,10989390
10989432,10989430
10989468,10989472
10989504,10989504
10989540,10989547
10989576,10989575
10989612,10989611
10989648,10989653
10989684,10989684
10989720,10989720
10989756,10989760
10989792,10989797
10989828,10989837
10989864,10989866
10989900,10989897
10989936,10989930
10989972,10989971
10990008,10990002
10990044,10990052
10990080,10990080
10990116,10990114
10990152,10990148
10990188,10990192
10990224,10990221
10990260,10990254
10990296,10990301
10990332,10990334
10990368,10990377
10990404,10990404
10990440,10990447
10990476,10990475
10990512,10990512
10990548,10990548
10990584,10990574
10990620,10990623
10990656,10990658
10990692,10990687
10990728,10990728
10990764,10990762
10990800,10990792
10990836,10990839
10990872,10990870
10990908,10990905
10990944,10990940
10990980,10990976
10991016,10991010
10991052,10991058
10991088,10991088
10991124,10991124
10991160,10991145
10991196,10991204
10991232,10991235
10991268,10991260
10991304,10991303
10991340,10991333
10991376,10991380
10991412,10991409
10991448,10991452
10991484,10991485
10991520,10991522
10991556,10991549
10991592,10991594
10991628,10991624
10991664,10991662
10991700,10991698
10991736,10991729
10991772,10991777
10991808,10991807
10991844,10991845
10991880,10991876
10991916,10991913
10991952,10991952
10991988,10991984
10992024,10992026
10992060,10992065
10992096,10992093
10992132,10992131
10992168,10992176
10992204,10992203
10992240,10992237
10992276,10992272
10992312,10992314
10992348,10992356
10992384,10992382
10992420,10992419
10992456,10992458
10992492,10992488
10992528,10992527
10992564,10992567
10992600,10992599
10992636,10992637
10992672,10992672
10992708,10992711
10992744,10992742
10992780,10992788
10992816,10992815
10992852,10992845
10992888,10992888
10992924,10992926
10992960,10992958
10992996,10992998
10993032,10993034
10993068,10993067
10993104,10993107
10993140,10993128
10993176,10993184
10993212,10993214
10993248,10993243
10993284,10993280
10993320,10993322
10993356,10993362
10993392,10993396
10993428,10993426
10993464,10993454
10993500,10993496
10993536,10993535
10993572,10993572
10993608,10993603
10993644,10993641
10993680,10993680
10993716,10993715
10993752,10993750
10993788,10993789
10993824,10993830
10993860,10993864
10993896,10993908
10993932,10993926
10993968,10993964
10994004,10994002
10994040,10994045
10994076,10994079
10994112,10994106
10994148,10994138
10994184,10994187
10994220,10994220
10994256,10994259
10994292,10994292
10994328,10994333
10994364,10994367
10994400,10994404
10994436,10994434
10994472,10994475
10994508,10994504
10994544,10994550
10994580,10994575
10994616,10994617
10994652,10994649
10994688,10994683
10994724,10994726
10994760,10994764
10994796,10994797
10994832,10994832
10994868,10994863
10994904,10994905
10994940,10994940
10994976,10994976
10995012,10995017
10995048,10995041
10995084,10995083
10995120,10995118
10995156,10995168
10995192,10995186
10995228,10995227
10995264,10995267
10995300,10995303
10995336,10995334
10995372,10995371
10995408,10995403
10995444,10995445
10995480,10995474
10995516,10995514
10995552,10995553
10995588,10995589
10995624,10995639
10995660,10995653
10995696,10995694
10995732,10995730
10995768,10995773
10995804,10995810
10995840,10995835
10995876,10995878
10995912,10995906
10995948,10995950
10995984,10995984
10996020,10996020
10996056,10996057
10996092,10996100
10996128,10996129
10996164,10996157
10996200,10996201
10996236,10996235
10996272,10996278
10996308,10996311
10996344,10996346
10996380,10996381
10996416,10996418
10996452,10996449
10996488,10996489
10996524,10996525
10996560,10996550
10996596,10996588
10996632,10996638
10996668,10996672
10996704,10996697
10996740,10996744
10996776,10996776
10996812,10996807
10996848,10996850
10996884,10996885
10996920,10996920
10996956,10996949
10996992,10996990
10997028,10997028
10997064,10997064
10997100,10997100
10997136,10997132
10997172,10997181
10997208,10997204
10997244,10997251
10997280,10997272
10997316,10997323
10997352,10997351
10997388,10997388
10997424,10997415
10997460,10997462
10997496,10997492
10997532,10997537
10997568,10997572
10997604,10997610
10997640,10997647
10997676,10997673
10997712,10997715
10997748,10997751
10997784,10997786
10997820,10997823
10997856,10997862
10997892,10997889
10997928,10997923
10997964,10997965
10998000,10998012
10998036,10998035
10998072,10998077
10998108,10998106
10998144,10998151
10998180,10998180
10998216,10998219
10998252,10998249
10998288,10998292
10998324,10998329
10998360,10998365
10998396,10998397
10998432,10998425
10998468,10998468
10998504,10998501
10998540,10998536
10998576,10998573
10998612,10998610
10998648,10998654
10998684,10998685
10998720,10998734
10998756,10998756
10998792,10998792
10998828,10998832
10998864,10998861
10998900,10998901
10998936,10998933
10998972,10998972
10999008,10999011
10999044,10999039
10999080,10999080
10999116,10999111
10999152,10999147
10999188,10999183
10999224,10999223
10999260,10999264
10999296,10999297
10999332,10999318
10999368,10999368
10999404,10999399
10999440,10999448
10999476,10999472
10999512,10999507
10999548,10999544
10999584,10999590
10999620,10999619
10999656,10999658
10999692,10999695
10999728,10999731
10999764,10999766
10999800,10999807
10999836,10999824
10999872,10999873
10999908,10999902
10999944,10999942
10999980,10999983
11000016,11000015
11000052,11000053
11000088,11000087
11000124,11000129
11000160,11000165
11000196,11000187
11000232,11000232
11000268,11000267
11000304,11000310
11000340,11000344
11000376,11000377
11000412,11000417
11000448,11000451
11000484,11000486
11000520,11000516
11000556,11000562
11000592,11000591
11000628,11000625
11000664,11000672
11000700,11000701
11000736,11000748
11000772,11000766
11000808,11000811
11000844,11000845
11000880,11000879
11000916,11000917
11000952,11000952
11000988,11000985
11001024,11001024
11001060,11001057
11001096,11001094
11001132,11001134
11001168,11001171
11001204,11001196
11001240,11001237
11001276,11001266
11001312,11001312
11001348,11001354
11001384,11001383
11001420,11001415
11001456,11001450
11001492,11001490
11001528,11001523
11001564,11001571
11001600,11001600
11001636,11001634
11004804,11004807
11004840,11004840
11004876,11004878
11004912,11004905
11004948,11004959
11004984,11004982
11005020,11005011
11005056,11005060
11005092,11005092
11005128,11005125
11005164,11005158
11005200,11005207
11005236,11005237
11005272,11005269
11005308,11005301
11005344,11005345
11005380,11005390
11005416,11005415
11005452,11005452
11005488,11005483
11005524,11005524
11005560,11005555
11005596,11005593
11005632,11005632
11005668,11005668
11005704,11005705
11005740,11005743
11005776,11005769
11005812,11005809
11005848,11005843
11005884,11005884
11005920,11005919
11005956,11005952
11005992,11005998
11006028,11006026
11006064,11006061
11006100,11006107
11006136,11006137
11006172,11006172
11006208,11006208
11006244,11006245
11006280,11006279
11006316,11006320
11006352,11006352
11006388,11006395
11006424,11006433
11006460,11006459
11006496,11006490
11006532,11006535
11006568,11006573
11006604,11006602
11006640,11006640
11006676,11006676
11006712,11006715
11006748,11006748
11006784,11006790
11006820,11006821
11006856,11006861
11006892,11006892
11006928,11006928
11006964,11006969
11007000,11007001
11007036,11007032
11007072,11007076
11007108,11007108
11007144,11007151
11007180,11007183
11007216,11007212
11007252,11007251
11007288,11007286
11007324,11007326
11007360,11007354
11007396,11007388
11007432,11007432
11007468,11007468
11007504,11007509
11007540,11007542
11007576,11007583
11007612,11007616
11007648,11007655
11007684,11007685
11007720,11007712
11007756,11007754
11007792,11007782
11007828,11007831
11007864,11007871
11014560,11014562
11014596,11014595
11014632,11014630
11014668,11014665
11014704,11014702
11014740,11014737
11014776,11014781
11014812,11014811
11014848,11014840
11014884,11014882
11014920,11014920
11014956,11014959
11014992,11014992
11015028,11015033
11015064,11015056
11015100,11015107
11015136,11015134
11015172,11015172
11015208,11015210
11015244,11015233
11015280,11015285
11015316,11015312
11015352,11015355
11015388,11015388
11020860,11020860
11020896,11020893
11020932,11020930
11020968,11020973
11021004,11021006
11021040,11021042
11021076,11021066
11021112,11021109
11021148,11021154
11021184,11021177
11021220,11021221
11021256,11021258
11021292,11021290
11024388,11024389
11024424,11024420
11024460,11024460
11024496,11024496
11024532,11024535
11024568,11024562
11024604,11024604
11024640,11024649
11024676,11024680
11024712,11024714
11024748,11024737
11024784,11024778
11024820,11024818
11024856,11024852
11024892,11024892
11024928,11024925
11024964,11024963
11025000,11025000
11025036,11025035
11025072,11025072
11025108,11025112
11025144,11025150
11025180,11025175
11025216,11025213
11025252,11025255
11025288,11025286
11025324,11025325
11025360,11025356
11025396,11025403
11025432,11025429
11025468,11025464
11025504,11025502
11025540,11025535
11025576,11025576
11025612,11025610
11025648,11025642
11025684,11025682
11025720,11025721
11025756,11025751
11025792,11025786
11025828,11025824
11025864,11025859
11025900,11025897
11025936,11025936
11025972,11025976
11026008,11026006
11026044,11026046
11026080,11026091
11026116,11026121
11026152,11026153
11026188,11026184
11026224,11026223
11026260,11026262
11026296,11026292
11026332,11026334
11026368,11026370
11026404,11026401
11026440,11026439
11026476,11026471
11026512,11026512
11026548,11026555
11026584,11026583
11026620,11026618
11026656,11026650
11026692,11026699
11026728,11026725
11026764,11026764
11026800,11026798
11026836,11026835
11026872,11026876
11026908,11026908
11026944,11026943
11026980,11026985
11027016,11027019
11027052,11027052
11027088,11027079
11027124,11027124
11027160,11027162
11027196,11027194
11027232,11027238
11027268,11027260
11027304,11027304
11027340,11027328
11027376,11027370
11027412,11027418
11027448,11027454
11027484,11027483
11027520,11027520
11027556,11027554
11027592,11027598
11027628,11027633
11027664,11027660
11027700,11027696
11027736,11027734
11027772,11027770
11027808,11027812
11027844,11027840
11027880,11027875
11027916,11027916
11027952,11027955
11027988,11027992
11028024,11028015
11028060,11028060
11028096,11028093
11028132,11028127
11028168,11028170
11028204,11028204
11028240,11028239
11028276,11028277
11028312,11028311
11028348,11028345
11028384,11028385
11028420,11028419
11028456,11028459
11028492,11028492
11028528,11028523
11028564,11028564
11028600,11028607
11028636,11028636
11028672,11028672
11028708,11028701
11028744,11028744
11028780,11028779
11028816,11028816
11028852,11028853
11028888,11028885
11028924,11028922
11028960,11028955
11028996,11029002
11029032,11029027
11029068,11029065
11029104,11029101
11029140,11029144
11029176,11029174
11029212,11029203
11029248,11029252
11029284,11029285
11029320,11029326
11029356,11029356
11029392,11029393
11029428,11029419
11029464,11029469
11029500,11029500
11029536,11029545
11029572,11029569
11029608,11029604
11029644,11029641
11029680,11029681
11029716,11029715
11029752,11029746
11029788,11029787
11029824,11029824
11029860,11029864
11029896,11029890
11029932,11029932
11029968,11029968
11030004,11030004
11030040,11030046
11030076,11030075
11030112,11030109
11030148,11030140
11030184,11030180
11030220,11030217
11030256,11030254
11030292,11030296
11030328,11030332
11030364,11030361
11030400,11030402
11030436,11030439
11030472,11030476
11030508,11030509
11030544,11030538
11030580,11030574
11030616,11030617
11030652,11030657
11030688,11030688
11030724,11030725
11030760,11030763
11030796,11030798
11030832,11030833
11030868,11030870
11030904,11030904
11030940,11030936
11030976,11030972
11031012,11031009
11031048,11031047
11031084,11031079
11031120,11031123
11031156,11031156
11031192,11031192
11031228,11031225
11031264,11031264
11031300,11031309
11031336,11031339
11031372,11031372
11031408,11031416
11031444,11031442
11031480,11031487
11031516,11031520
11031552,11031552
11031588,11031584
11031624,11031622
11031660,11031662
11031696,11031694
11031732,11031728
11031768,11031766
11031804,11031804
11031840,11031848
11031876,11031881
11031912,11031920
11031948,11031944
11031984,11031981
11032020,11032021
11032056,11032055
11032092,11032096
11032128,11032128
11032164,11032166
11032200,11032195
11032236,11032238
11032272,11032279
11032308,11032312
11032344,11032343
11032380,11032382
11032416,11032416
11032452,11032450
11032488,11032492
11032524,11032518
11032560,11032558
11032596,11032599
11039472,11039480
11039508,11039509
11039544,11039549
11039580,11039580
11039616,11039607
11039652,11039648
11039688,11039688
11039724,11039724
11039760,11039764
11039796,11039799
11039832,11039835
11039868,11039860
11039904,11039907
11039940,11039942
11039976,11039980
11040012,11040013
11040048,11040051
11040084,11040087
11040120,11040126
11040156,11040148
11040192,11040191
11040228,11040224
11040264,11040264
11040300,11040300
11040336,11040336
11040372,11040371
11040408,11040398
11040444,11040444
11040480,11040478
11040516,11040517
11040552,11040547
11040588,11040595
11040624,11040623
11040660,11040658
11040696,11040701
11040732,11040733
11040768,11040770
11040804,11040810
11040840,11040850
11040876,11040869
11040912,11040904
11040948,11040955
11040984,11040978
11041020,11041020
11041056,11041060
11041092,11041088
11041128,11041130
11041164,11041165
11041200,11041196
11041236,11041232
11041272,11041263
11041308,11041303
11041344,11041342
11041380,11041384
11041416,11041417
11041452,11041455
11041488,11041480
11041524,11041526
11041560,11041558
11041596,11041589
11041632,11041621
11041668,11041670
11041704,11041704
11041740,11041739
11041776,11041774
11041812,11041812
11041848,11041847
11041884,11041879
11041920,11041925
11041956,11041961
11041992,11041985
11042028,11042038
11042064,11042064
11042100,11042102
11042136,11042134
11042172,11042172
11042208,11042218
11042244,11042243
11042280,11042278
11042316,11042320
11042352,11042352
11042388,11042382
11042424,11042429
11042460,11042452
11042496,11042489
11042532,11042536
11042568,11042572
11042604,11042592
11042640,11042640
11042676,11042675
11042712,11042712
11042748,11042741
11042784,11042784
11042820,11042828
11042856,11042857
11042892,11042880
11042928,11042929
11042964,11042974
11043000,11043004
11043036,11043031
11043072,11043065
11043108,11043108
11043144,11043149
11043180,11043180
11043216,11043226
11043252,11043253
11043288,11043291
11043324,11043324
11043360,11043360
11043396,11043398
11043432,11043431
11043468,11043478
11043504,11043506
11043540,11043538
11043576,11043572
11043612,11043614
11043648,11043646
11043684,11043682
11043720,11043725
11043756,11043752
11043792,11043792
11043828,11043821
11043864,11043864
11043900,11043893
11043936,11043938
11043972,11043969
11044008,11044008
11044044,11044037
11044080,11044088
11044116,11044117
11044152,11044157
11044188,11044194
11044224,11044228
11044260,11044251
11044296,11044299
11044332,11044329
11044368,11044377
11044404,11044404
11044440,11044432
11044476,11044469
11044512,11044508
11044548,11044551
11044584,11044583
11044620,11044620
11044656,11044657
11044692,11044692
11044728,11044731
11044764,11044776
11044800,11044807
11044836,11044823
11044872,11044868
11044908,11044914
11044944,11044947
11044980,11044980
11045016,11045026
11045052,11045034
11045088,11045081
11045124,11045125
11045160,11045160
11045196,11045199
11045232,11045232
11045268,11045274
11045304,11045302
11045340,11045333
11045376,11045379
11045412,11045410
11045448,11045447
11045484,11045484
11045520,11045524
11045556,11045551
11045592,11045588
11045628,11045627
11045664,11045665
11045700,11045703
11045736,11045740
11045772,11045776
11045808,11045810
11045844,11045848
11045880,11045880
11045916,11045916
11045952,11045957
11045988,11045988
11046024,11046023
11046060,11046057
11046096,11046099
11046132,11046128
11046168,11046168
11046204,11046207
11046240,11046236
11046276,11046283
11046312,11046305
11046348,11046351
11046384,11046384
11046420,11046424
11046456,11046459
11046492,11046490
11046528,11046520
11046564,11046557
11046600,11046600
11046636,11046628
11046672,11046684
11046708,11046701
11046744,11046742
11046780,11046786
11046816,11046820
11046852,11046858
11046888,11046885
11046924,11046929
11046960,11046961
11046996,11047001
11047032,11047037
11047068,11047068
11047104,11047105
11047140,11047145
11047176,11047174
11047212,11047210
11047248,11047249
11047284,11047278
11047320,11047321
11047356,11047353
11047392,11047388
11047428,11047428
11047464,11047460
11047500,11047490
11047536,11047532
11047572,11047567
11047608,11047610
11047644,11047652
11047680,11047684
11047716,11047716
11047752,11047748
11047788,11047780
11047824,11047827
11047860,11047858
11047896,11047896
11047932,11047929
11047968,11047957
11048004,11048003
11048040,11048040
11048076,11048081
11048112,11048116
11048148,11048148
11048184,11048184
11048220,11048224
11048256,11048254
11048292,11048284
11048328,11048329
11048364,11048372
11048400,11048396
11048436,11048426
11048472,11048472
11048508,11048509
11048544,11048539
11048580,11048584
11048616,11048622
11048652,11048650
11048688,11048699
11048724,11048730
11048760,11048758
11048796,11048796
11048832,11048834
11048868,11048867
11048904,11048900
11048940,11048936
11048976,11048983
11049012,11049010
11049048,11049052
11049084,11049085
11049120,11049134
11049156,11049158
11049192,11049192
11053872,11053867
11053908,11053908
11053944,11053953
11053980,11053979
11054016,11054012
11054052,11054057
11054088,11054087
11054124,11054120
11054160,11054157
11054196,11054196
11054232,11054232
11054268,11054270
11054304,11054297
11054340,11054337
11054376,11054370
11054412,11054414
11054448,11054443
11054484,11054484
11054520,11054524
11054556,11054557
11054592,11054589
11054628,11054631
11054664,11054670
11054700,11054701
11054736,11054736
11054772,11054777
11054808,11054807
11054844,11054841
11054880,11054882
11054916,11054907
11054952,11054948
11054988,11054997
11055024,11055027
11055060,11055063
11055096,11055091
11055132,11055127
11055168,11055171
11055204,11055202
11055240,11055243
11055276,11055283
11055312,11055318
11055348,11055358
11055384,11055381
11055420,11055431
11055456,11055451
11055492,11055493
11055528,11055528
11055564,11055566
11055600,11055601
11055636,11055633
11055672,11055678
11055708,11055710
11055744,11055750
11055780,11055787
11055816,11055825
11055852,11055846
11055888,11055888
11055924,11055924
11055960,11055959
11055996,11055996
11056032,11056037
11056068,11056063
11056104,11056104
11056140,11056132
11056176,11056181
11056212,11056208
11056248,11056257
11056284,11056284
11056320,11056325
11056356,11056356
11056392,11056393
11056428,11056433
11056464,11056462
11056500,11056500
11056536,11056534
11056572,11056572
11056608,11056601
11056644,11056643
11056680,11056674
11056716,11056711
11056752,11056753
11056788,11056781
11056824,11056824
11056860,11056860
11056896,11056893
11056932,11056932
11056968,11056969
11057004,11057009
11057040,11057043
11057076,11057077
11057112,11057107
11057148,11057145
11057184,11057189
11057220,11057212
11057256,11057254
11057292,11057300
11057328,11057325
11057364,11057369
11057400,11057400
11057436,11057432
11057472,11057462
11057508,11057504
11057544,11057538
11057580,11057580
11057616,11057616
11057652,11057650
11057688,11057684
11057724,11057726
11057760,11057759
11057796,11057800
11057832,11057835
11057868,11057866
11057904,11057911
11057940,11057938
11057976,11057976
11058012,11058012
11058048,11058045
11058084,11058087
11058120,11058122
11058156,11058152
11058192,11058203
11058228,11058231
11058264,11058268
11058300,11058293
11058336,11058333
11058372,11058369
11058408,11058407
11058444,11058450
11058480,11058488
11058516,11058509
11058552,11058551
11058588,11058590
11058624,11058623
11058660,11058661
11058696,11058697
11058732,11058741
11058768,11058770
11058804,11058805
11058840,11058845
11058876,11058874
11058912,11058907
11058948,11058944
11058984,11058981
11059020,11059011
11059056,11059064
11059092,11059093
11059128,11059125
11059164,11059160
11059200,11059205
11059236,11059233
11059272,11059277
11059308,11059311
11059344,11059346
11059380,11059384
11059416,11059412
11059452,11059449
11059488,11059485
11059524,11059524
11059560,11059566
11059596,11059599
11059632,11059634
11059668,11059663
11059704,11059711
11059740,11059742
11059776,11059776
11059812,11059814
11059848,11059845
11059884,11059882
11059920,11059920
11059956,11059959
11059992,11059981
11060028,11060030
11060064,11060062
11060100,11060101
11060136,11060130
11060172,11060172
11060208,11060201
11065788,11065793
11065824,11065826
11065860,11065861
11065896,11065897
11065932,11065935
11065968,11065964
11066004,11066004
11066040,11066041
11066076,11066076
11069964,11069968
11070000,11070005
11070036,11070037
11070072,11070065
11070108,11070111
11070144,11070136
11070180,11070181
11070216,11070211
11070252,11070251
11070288,11070293
11070324,11070324
11070360,11070370
11070396,11070392
11070432,11070428
11070468,11070466
11070504,11070505
11070540,11070541
11070576,11070581
11070612,11070605
11070648,11070644
11070684,11070679
11070720,11070726
11070756,11070756
11070792,11070791
11070828,11070829
11070864,11070854
11070900,11070900
11070936,11070942
11070972,11070973
11071008,11071004
11071044,11071044
11071080,11071087
11071116,11071115
11071152,11071161
11071188,11071186
11071224,11071223
11071260,11071261
11071296,11071299
11071332,11071329
11071368,11071365
11071404,11071402
11078208,11078210
11078244,11078244
11078280,11078281
11078316,11078315
11078352,11078349
11078388,11078386
11078424,11078421
11078460,11078454
11078496,11078498
11078532,11078533
11078568,11078564
11078604,11078598
11078640,11078640
11078676,11078676
11078712,11078712
11078748,11078754
11078784,11078784
11078820,11078819
11078856,11078850
11078892,11078903
11078928,11078923
11078964,11078975
11079000,11079009
11079036,11079033
11079072,11079074
11079108,11079104
11079144,11079139
11079180,11079180
11079216,11079213
11079252,11079246
11079288,11079291
11079324,11079323
11079360,11079366
11079396,11079394
11079432,11079432
11079468,11079462
11079504,11079504
11079540,11079542
11079576,11079583
11079612,11079613
11079648,11079647
11079684,11079683
11079720,11079711
11079756,11079760
11079792,11079793
11079828,11079831
11079864,11079855
11079900,11079904
11079936,11079939
11079972,11079972
11080008,11080004
11080044,11080052
11080080,11080085
11080116,11080113
11080152,11080145
11080188,11080188
11080224,11080222
11080260,11080261
11080296,11080290
11080332,11080332
11080368,11080368
11080404,11080406
11080440,11080431
11080476,11080478
11080512,11080517
11080548,11080551
11080584,11080584
11080620,11080622
11080656,11080657
11080692,11080702
11080728,11080727
